PO_ID,Vendor_ID,Product_Category,Product_SKU,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Ordered_Quantity,Unit_Price_INR,Total_Order_Value,Order_Status,Warehouse_ID,Delivery_Delay_Days,Late_Delivery,Order_Month,Order_Quarter
PO0014119,VND00615,Machinery,SKU5848,2024-12-02,2024-12-12,2024-12-14,3241,277.99,900965.59,Pending,WH03,2,1,2024-12,2024Q4
PO0018555,VND00187,Electronics,SKU1624,2023-05-29,2023-06-06,2023-06-11,1865,4829.67,9007334.55,Pending,WH09,5,1,2023-05,2023Q2
PO0011218,VND00559,IT Equipment,SKU4330,2024-06-07,2024-06-29,2024-06-26,1070,2642.97,2827977.9,In Transit,WH09,-3,0,2024-06,2024Q2
PO0014841,VND00933,Textiles,SKU5634,2024-12-27,2025-01-12,2025-01-12,2393,3734.27,8936108.11,Pending,WH05,0,0,2024-12,2024Q4
PO0002953,VND00022,Spare Parts,SKU1362,2022-08-18,2022-09-01,,706,1476.55,1042444.3,Partially Received,WH08,,,2022-08,2022Q3
PO0000367,VND00652,Textiles,SKU4257,2021-07-03,2021-07-13,2021-08-12,774,1884.37,1458502.38,Pending,WH10,30,1,2021-07,2021Q3
PO0019833,VND00460,Raw Material,SKU4020,2023-04-16,2023-04-30,2023-05-05,1378,918.45,1265624.1,Cancelled,WH04,5,1,2023-04,2023Q2
PO0046043,VND00672,Electronics,SKU3229,2022-08-12,2022-09-08,2022-09-08,3577,3961.28,14169498.56,In Transit,WH10,0,0,2022-08,2022Q3
PO0022766,VND00780,Raw Material,SKU3675,2024-01-18,2024-02-16,2024-02-16,4641,1263.31,5863021.71,Received,WH09,0,0,2024-01,2024Q1
PO0025600,VND00202,Raw Material,SKU5917,2021-09-24,2021-10-02,2021-10-02,1434,1307.34,1874725.56,Cancelled,WH07,0,0,2021-09,2021Q3
PO0045648,VND00940,Chemicals,SKU1471,2023-06-05,2023-06-10,2023-06-25,2032,1108.62,2252715.84,Partially Received,WH07,15,1,2023-06,2023Q2
PO0039877,VND00704,Electronics,SKU5118,2024-03-01,2024-03-27,2024-04-11,738,1886.1,1391941.8,Received,WH08,15,1,2024-03,2024Q1
PO0039504,VND00336,Packaging,SKU4587,2022-05-05,2022-05-16,2022-05-18,4845,1485.27,7196133.15,Received,WH01,2,1,2022-05,2022Q2
PO0002905,VND00368,Chemicals,SKU2558,2021-05-14,2021-05-30,2021-05-27,3078,47.04,144789.12,In Transit,WH02,-3,0,2021-05,2021Q2
PO0009563,VND00196,Textiles,SKU2038,2023-12-24,2024-01-09,2024-01-09,2948,4967.14,14643128.72,Pending,WH04,0,0,2023-12,2023Q4
PO0004703,VND00825,Spare Parts,SKU2260,2022-10-31,2022-11-12,2022-11-17,4449,2618.04,11647659.96,Received,WH05,5,1,2022-10,2022Q4
PO0029431,VND00526,IT Equipment,SKU2976,2022-03-05,2022-03-28,2022-04-27,564,2299.67,1297013.88,In Transit,WH05,30,1,2022-03,2022Q1
PO0027836,VND00697,Spare Parts,SKU2143,2024-03-24,2024-04-07,2024-05-07,329,3086.15,1015343.35,Pending,WH09,30,1,2024-03,2024Q1
PO0025072,VND00953,Textiles,SKU2490,2024-04-13,2024-05-05,2024-05-05,2039,1082.74,2207706.86,In Transit,WH08,0,0,2024-04,2024Q2
PO0026581,VND00127,Packaging,SKU3320,2022-06-19,2022-07-13,2022-07-15,2333,2286.76,5335011.08,Partially Received,WH10,2,1,2022-06,2022Q2
PO0005705,VND00463,Chemicals,SKU4710,2021-07-25,2021-07-31,,1414,3715.3,5253434.2,Received,WH02,,,2021-07,2021Q3
PO0044344,VND00400,Machinery,SKU5480,2023-09-28,2023-10-21,2023-10-23,2247,3541.33,7957368.51,Pending,WH05,2,1,2023-09,2023Q3
PO0002068,VND00222,Chemicals,SKU4358,2021-07-15,2021-08-01,2021-08-01,281,572.9,160984.9,Cancelled,WH03,0,0,2021-07,2021Q3
PO0032114,VND00370,Spare Parts,SKU3646,2024-10-12,2024-10-17,2024-10-14,2442,4045.61,9879379.62,In Transit,WH10,-3,0,2024-10,2024Q4
PO0038753,VND00389,IT Equipment,SKU3881,2021-08-31,2021-09-10,,450,4828.51,2172829.5,Cancelled,WH05,,,2021-08,2021Q3
PO0037815,VND00562,Packaging,SKU2415,2024-02-04,2024-02-20,2024-03-21,4306,1978.52,8519507.12,Partially Received,WH05,30,1,2024-02,2024Q1
PO0003135,VND00889,Spare Parts,SKU1665,2021-07-09,2021-07-29,2021-07-26,1028,3743.82,3848646.96,In Transit,WH10,-3,0,2021-07,2021Q3
PO0046465,VND00043,Textiles,SKU3598,2022-07-05,2022-07-11,2022-07-26,1440,3972.22,5719996.8,In Transit,WH07,15,1,2022-07,2022Q3
PO0047654,VND00082,Spare Parts,SKU1096,2022-03-17,2022-03-22,2022-03-22,265,377.13,99939.45,Partially Received,WH09,0,0,2022-03,2022Q1
PO0040559,VND00920,IT Equipment,SKU5318,2024-10-24,2024-11-02,2024-11-02,803,2421.58,1944528.74,Pending,WH07,0,0,2024-10,2024Q4
PO0043608,VND00059,Chemicals,SKU4758,2023-12-13,2024-01-03,2024-01-13,3985,1191.57,4748406.45,Partially Received,WH07,10,1,2023-12,2023Q4
PO0025043,VND00054,IT Equipment,SKU3387,2021-07-12,2021-08-04,2021-08-19,2864,2800.84,8021605.76,Cancelled,WH04,15,1,2021-07,2021Q3
PO0002525,VND00759,Electronics,SKU4220,2024-08-08,2024-09-03,2024-09-03,487,2971.54,1447139.98,Cancelled,WH04,0,0,2024-08,2024Q3
PO0030895,VND00723,Raw Material,SKU2942,2022-12-12,2023-01-05,2023-02-04,4496,1611.01,7243100.96,Cancelled,WH03,30,1,2022-12,2022Q4
PO0030866,VND00927,Chemicals,SKU3467,2022-11-24,2022-12-07,2022-12-22,1786,4668.48,8337905.28,In Transit,WH05,15,1,2022-11,2022Q4
PO0000599,VND00072,Textiles,SKU5416,2024-07-01,2024-07-19,2024-07-16,4478,2606.14,11670294.92,Partially Received,WH07,-3,0,2024-07,2024Q3
PO0026057,VND00029,Packaging,SKU2798,2022-10-01,2022-10-07,2022-10-22,2007,2849.56,5719066.92,Pending,WH06,15,1,2022-10,2022Q4
PO0004788,VND00155,Textiles,SKU2874,2024-03-12,2024-03-30,,1795,1390.58,2496091.1,Cancelled,WH03,,,2024-03,2024Q1
PO0007885,VND00356,IT Equipment,SKU1642,2021-04-30,2021-05-09,2021-06-08,2913,2001.8,5831243.4,Received,WH10,30,1,2021-04,2021Q2
PO0046221,VND00803,Electronics,SKU4120,2023-05-15,2023-06-13,2023-07-13,1781,628.33,1119055.73,Received,WH08,30,1,2023-05,2023Q2
PO0009465,VND00503,Raw Material,SKU2922,2021-08-08,2021-08-16,2021-08-18,2115,3087.02,6529047.3,In Transit,WH03,2,1,2021-08,2021Q3
PO0007666,VND00504,Machinery,SKU5913,2022-08-12,2022-09-06,2022-09-11,2106,9.23,19438.38,Partially Received,WH02,5,1,2022-08,2022Q3
PO0025951,VND00454,Chemicals,SKU3944,2021-01-06,2021-01-29,2021-01-26,2169,1001.82,2172947.58,Pending,WH01,-3,0,2021-01,2021Q1
PO0037679,VND00062,Raw Material,SKU1752,2022-04-01,2022-04-24,2022-04-24,1950,1178.55,2298172.5,Received,WH01,0,0,2022-04,2022Q2
PO0024899,VND00928,Raw Material,SKU2933,2022-01-16,2022-01-24,2022-01-24,26,4742.3,123299.8,Pending,WH07,0,0,2022-01,2022Q1
PO0027279,VND00354,Electronics,SKU2963,2023-01-24,2023-02-04,,2787,4217.39,11753865.93,Partially Received,WH07,,,2023-01,2023Q1
PO0009864,VND00787,Electronics,SKU5391,2024-10-29,2024-11-12,2024-11-17,3695,1627.5,6013612.5,Pending,WH10,5,1,2024-10,2024Q4
PO0003373,VND00144,Raw Material,SKU3639,2024-07-08,2024-07-18,2024-08-17,1006,1972.35,1984184.1,Pending,WH06,30,1,2024-07,2024Q3
PO0006350,VND00533,Raw Material,SKU5816,2023-10-24,2023-11-14,2023-11-19,3999,1022.86,4090417.14,Cancelled,WH01,5,1,2023-10,2023Q4
PO0008814,VND00919,Spare Parts,SKU1178,2023-08-12,2023-09-01,2023-09-01,1439,534.42,769030.38,Cancelled,WH03,0,0,2023-08,2023Q3
PO0007163,VND00606,Raw Material,SKU4875,2023-05-23,2023-06-10,2023-06-10,2356,2484.64,5853811.84,Partially Received,WH08,0,0,2023-05,2023Q2
PO0021274,VND00006,Electronics,SKU1400,2024-03-19,2024-03-28,2024-04-02,3406,3921.79,13357616.74,Partially Received,WH07,5,1,2024-03,2024Q1
PO0009680,VND00040,Packaging,SKU3286,2022-05-30,2022-06-22,2022-06-22,3387,31.78,107638.86,Cancelled,WH04,0,0,2022-05,2022Q2
PO0037817,VND00777,Spare Parts,SKU5995,2021-09-04,2021-09-13,2021-09-15,4304,41.35,177970.4,Pending,WH06,2,1,2021-09,2021Q3
PO0033342,VND00735,Spare Parts,SKU2982,2023-05-01,2023-05-25,2023-05-27,1053,1540.39,1622030.67,Cancelled,WH07,2,1,2023-05,2023Q2
PO0017786,VND00233,Machinery,SKU4488,2024-09-23,2024-10-09,2024-10-09,1882,833.11,1567913.02,Unknown,WH06,0,0,2024-09,2024Q3
PO0043957,VND00349,Raw Material,SKU4375,2021-07-02,2021-07-22,2021-08-01,3640,969.74,3529853.6,In Transit,WH06,10,1,2021-07,2021Q3
PO0021607,VND00072,Packaging,SKU1560,2024-08-24,2024-08-30,2024-09-04,1922,3847.26,7394433.72,Cancelled,WH01,5,1,2024-08,2024Q3
PO0002067,VND00269,Spare Parts,SKU4840,2023-09-30,2023-10-25,2023-10-22,4530,1571.91,7120752.3,In Transit,WH02,-3,0,2023-09,2023Q3
PO0013593,VND00368,Packaging,SKU4299,2024-02-11,2024-02-17,2024-02-19,2195,4518.48,9918063.6,Received,WH10,2,1,2024-02,2024Q1
PO0045302,VND00718,Raw Material,SKU3713,2022-07-04,2022-07-16,2022-07-21,2617,4895.63,12811863.71,Cancelled,WH07,5,1,2022-07,2022Q3
PO0000463,VND00431,Machinery,SKU1462,2022-07-23,2022-08-18,,2428,4008.25,9732031.0,Pending,WH07,,,2022-07,2022Q3
PO0041927,VND00684,Spare Parts,SKU1350,2023-12-24,2024-01-18,2024-01-18,2501,3365.52,8417165.52,In Transit,WH08,0,0,2023-12,2023Q4
PO0031881,VND00992,Chemicals,SKU1200,2022-09-11,2022-09-28,2022-09-30,4466,4396.63,19635349.58,Received,WH09,2,1,2022-09,2022Q3
PO0016596,VND00585,Packaging,SKU1767,2024-02-17,2024-03-05,,96,1699.09,163112.64,Partially Received,WH07,,,2024-02,2024Q1
PO0034691,VND00066,Electronics,SKU1573,2021-11-06,2021-11-26,2021-12-06,2556,1498.13,3829220.28,Received,WH07,10,1,2021-11,2021Q4
PO0003728,VND00546,IT Equipment,SKU4064,2021-10-29,2021-11-15,2021-11-17,4798,1119.97,5373616.06,Pending,WH03,2,1,2021-10,2021Q4
PO0036487,VND00520,Machinery,SKU1177,2022-09-29,2022-10-07,2022-10-17,376,4506.55,1694462.8,In Transit,WH09,10,1,2022-09,2022Q3
PO0022235,VND00353,Packaging,SKU3175,2022-02-25,2022-03-22,2022-03-22,1775,1914.02,3397385.5,In Transit,WH01,0,0,2022-02,2022Q1
PO0001905,VND00185,Electronics,SKU5773,2023-06-08,2023-06-17,2023-06-27,1392,3932.34,5473817.28,Partially Received,WH08,10,1,2023-06,2023Q2
PO0003624,VND00240,Electronics,SKU1648,2022-04-09,2022-04-15,,1856,743.0,1379008.0,Cancelled,WH10,,,2022-04,2022Q2
PO0049489,VND00430,Chemicals,SKU4108,2024-01-13,2024-01-19,2024-01-29,2246,4559.42,10240457.32,Pending,WH02,10,1,2024-01,2024Q1
PO0009320,VND00476,Packaging,SKU1784,2022-06-25,2022-07-22,2022-07-24,1754,4017.51,7046712.54,Cancelled,WH04,2,1,2022-06,2022Q2
PO0016941,VND00529,Spare Parts,SKU3594,2023-11-25,2023-12-21,2023-12-21,4769,2662.35,12696747.15,Pending,WH04,0,0,2023-11,2023Q4
PO0003967,VND00897,Electronics,SKU3444,2021-04-19,2021-04-30,2021-04-27,178,2018.05,359212.9,Partially Received,WH10,-3,0,2021-04,2021Q2
PO0014799,VND00540,Raw Material,SKU3982,2023-07-19,2023-07-28,2023-07-25,4679,3709.33,17355955.07,Partially Received,WH09,-3,0,2023-07,2023Q3
PO0001273,VND00652,Chemicals,SKU5296,2022-11-18,2022-12-04,2022-12-01,3121,2125.49,6633654.29,Cancelled,WH03,-3,0,2022-11,2022Q4
PO0019536,VND00643,Spare Parts,SKU1964,2021-07-05,2021-07-12,2021-07-14,440,2600.51,1144224.4,Cancelled,WH07,2,1,2021-07,2021Q3
PO0032653,VND00305,Packaging,SKU4358,2024-04-29,2024-05-22,2024-05-27,499,1469.95,733505.05,Partially Received,WH03,5,1,2024-04,2024Q2
PO0004220,VND00043,Machinery,SKU3926,2022-07-25,2022-08-08,2022-08-23,1393,1635.33,2278014.69,Partially Received,WH05,15,1,2022-07,2022Q3
PO0042932,VND00542,IT Equipment,SKU4371,2022-06-19,2022-07-10,2022-08-09,1616,1365.44,2206551.04,Pending,WH03,30,1,2022-06,2022Q2
PO0019078,VND00961,Raw Material,SKU5932,2023-04-11,2023-04-23,2023-04-20,2547,1349.65,3437558.55,Cancelled,WH08,-3,0,2023-04,2023Q2
PO0035532,VND00564,Machinery,SKU3973,2023-06-19,2023-07-05,2023-08-04,4449,767.79,3415897.71,Received,WH02,30,1,2023-06,2023Q2
PO0027227,VND00366,Raw Material,SKU4090,2023-07-12,2023-08-04,2023-08-06,1987,2657.31,5280074.97,In Transit,WH03,2,1,2023-07,2023Q3
PO0026461,VND00016,Raw Material,SKU3429,2024-07-11,2024-07-24,2024-07-26,1555,3513.64,5463710.2,In Transit,WH07,2,1,2024-07,2024Q3
PO0007982,VND00483,Textiles,SKU5345,2022-09-08,2022-10-06,2022-10-16,2297,2263.43,5199098.71,Partially Received,WH02,10,1,2022-09,2022Q3
PO0032156,VND00116,Chemicals,SKU1223,2024-07-23,2024-08-11,2024-09-10,2187,3390.35,7414695.45,In Transit,WH08,30,1,2024-07,2024Q3
PO0030636,VND00232,IT Equipment,SKU3913,2022-12-06,2022-12-17,2022-12-27,275,3457.44,950796.0,Partially Received,WH02,10,1,2022-12,2022Q4
PO0024489,VND00634,Packaging,SKU5350,2021-03-08,2021-03-18,2021-04-17,329,3423.12,1126206.48,Received,WH08,30,1,2021-03,2021Q1
PO0018804,VND00489,Machinery,SKU3785,2023-01-03,2023-01-20,2023-01-20,206,4764.2,981425.2,Pending,WH06,0,0,2023-01,2023Q1
PO0049167,VND00055,IT Equipment,SKU1709,2024-02-13,2024-02-29,2024-02-29,2653,3392.38,8999984.14,Partially Received,WH04,0,0,2024-02,2024Q1
PO0044075,VND00323,Machinery,SKU1077,2021-01-20,2021-02-18,2021-02-20,3616,2338.77,8456992.32,Partially Received,WH09,2,1,2021-01,2021Q1
PO0045193,VND00356,IT Equipment,SKU3717,2023-05-12,2023-05-23,2023-06-07,4192,1952.27,8183915.84,Cancelled,WH08,15,1,2023-05,2023Q2
PO0005971,VND00326,Packaging,SKU3229,2023-07-28,2023-08-23,,4814,2223.41,10703495.74,Received,WH02,,,2023-07,2023Q3
PO0037441,VND00633,Spare Parts,SKU3573,2023-06-04,2023-06-29,2023-07-14,3946,1543.26,6089703.96,Cancelled,WH06,15,1,2023-06,2023Q2
PO0020543,VND00934,IT Equipment,SKU5693,2023-06-25,2023-07-08,2023-07-10,1316,4301.33,5660550.28,Pending,WH01,2,1,2023-06,2023Q2
PO0047486,VND00019,Chemicals,SKU1494,2021-06-19,2021-07-04,2021-07-09,3878,206.04,799023.12,Cancelled,WH06,5,1,2021-06,2021Q2
PO0046227,VND00062,Spare Parts,SKU3935,2021-10-02,2021-10-18,2021-10-18,3541,3084.86,10923489.26,Partially Received,WH01,0,0,2021-10,2021Q4
PO0041559,VND00501,Raw Material,SKU5509,2024-05-16,2024-06-05,2024-06-05,1986,1711.75,3399535.5,In Transit,WH03,0,0,2024-05,2024Q2
PO0031691,VND00830,Machinery,SKU5472,2023-12-17,2024-01-11,2024-01-11,3592,3348.09,12026339.28,In Transit,WH10,0,0,2023-12,2023Q4
PO0005894,VND00893,Electronics,SKU1495,2023-08-28,2023-09-17,2023-09-22,95,2494.4,236968.0,In Transit,WH01,5,1,2023-08,2023Q3
PO0039988,VND00151,IT Equipment,SKU5113,2022-12-26,2023-01-10,2023-01-25,2159,289.63,625311.17,Pending,WH03,15,1,2022-12,2022Q4
PO0049163,VND00612,Chemicals,SKU2681,2023-11-19,2023-11-26,2023-12-06,4933,396.63,1956575.79,Received,WH04,10,1,2023-11,2023Q4
PO0001186,VND00719,Textiles,SKU2474,2023-02-12,2023-02-26,2023-03-28,3533,3446.49,12176449.17,Pending,WH01,30,1,2023-02,2023Q1
PO0041684,VND00309,Electronics,SKU5572,2023-03-23,2023-04-07,2023-04-22,2839,353.03,1002252.17,In Transit,WH02,15,1,2023-03,2023Q1
PO0038444,VND00973,Chemicals,SKU5324,2021-03-05,2021-04-01,2021-04-11,3869,4042.48,15640355.12,Pending,WH01,10,1,2021-03,2021Q1
PO0022895,VND00987,Raw Material,SKU3531,2023-06-11,2023-06-22,2023-06-24,1617,1047.53,1693856.01,Partially Received,WH01,2,1,2023-06,2023Q2
PO0003884,VND00992,Raw Material,SKU1379,2024-09-21,2024-10-18,2024-10-23,3008,2418.07,7273554.56,Partially Received,WH06,5,1,2024-09,2024Q3
PO0038534,VND00892,IT Equipment,SKU2704,2023-09-17,2023-10-07,2023-10-07,2488,4323.19,10756096.72,Cancelled,WH02,0,0,2023-09,2023Q3
PO0005652,VND00843,Spare Parts,SKU5025,2023-03-01,2023-03-26,2023-03-23,2376,3934.98,9349512.48,Cancelled,WH03,-3,0,2023-03,2023Q1
PO0012808,VND00245,Raw Material,SKU5636,2022-08-13,2022-09-03,2022-09-18,3027,996.92,3017676.84,Partially Received,WH08,15,1,2022-08,2022Q3
PO0023208,VND00414,IT Equipment,SKU1789,2021-11-24,2021-12-11,2021-12-21,2847,4088.09,11638792.23,Pending,WH03,10,1,2021-11,2021Q4
PO0004705,VND00234,Packaging,SKU4433,2023-01-08,2023-01-29,2023-02-08,2833,1928.64,5463837.12,Pending,WH05,10,1,2023-01,2023Q1
PO0012947,VND00526,Packaging,SKU3919,2023-09-21,2023-09-27,2023-10-27,3734,4467.1,16680151.4,Received,WH01,30,1,2023-09,2023Q3
PO0016514,VND00275,IT Equipment,SKU4958,2021-01-21,2021-02-15,2021-02-15,2784,4034.19,11231184.96,Cancelled,WH05,0,0,2021-01,2021Q1
PO0029497,VND00321,IT Equipment,SKU4601,2021-03-03,2021-03-20,2021-04-04,22,114.94,2528.68,Cancelled,WH02,15,1,2021-03,2021Q1
PO0042974,VND00230,Packaging,SKU3494,2022-01-02,2022-01-11,2022-01-21,2027,346.77,702902.79,Cancelled,WH02,10,1,2022-01,2022Q1
PO0002226,VND00147,Electronics,SKU2410,2022-12-28,2023-01-14,2023-01-24,2562,2600.62,6662788.44,Received,WH07,10,1,2022-12,2022Q4
PO0027134,VND00700,IT Equipment,SKU3077,2023-11-07,2023-11-21,2023-11-18,2491,1255.54,3127550.14,In Transit,WH08,-3,0,2023-11,2023Q4
PO0038508,VND00020,IT Equipment,SKU5357,2023-04-14,2023-04-19,2023-04-29,3686,1330.65,4904775.9,Received,WH06,10,1,2023-04,2023Q2
PO0016277,VND00785,Spare Parts,SKU1756,2022-01-03,2022-01-13,2022-02-12,1620,2273.93,3683766.6,Received,WH09,30,1,2022-01,2022Q1
PO0027867,VND00444,Chemicals,SKU2515,2024-11-26,2024-12-18,2024-12-23,2759,4132.71,11402146.89,Received,WH07,5,1,2024-11,2024Q4
PO0015969,VND00437,Machinery,SKU4213,2023-03-06,2023-03-27,,2426,2902.51,7041489.26,Partially Received,WH03,,,2023-03,2023Q1
PO0019237,VND00488,IT Equipment,SKU4603,2024-05-22,2024-06-04,,1555,1541.54,2397094.7,Partially Received,WH04,,,2024-05,2024Q2
PO0047254,VND00487,Raw Material,SKU2148,2024-02-28,2024-03-10,2024-03-10,2581,3449.59,8903391.79,Partially Received,WH10,0,0,2024-02,2024Q1
PO0002291,VND00805,Raw Material,SKU2614,2021-09-27,2021-10-20,,4654,2248.44,10464239.76,Pending,WH04,,,2021-09,2021Q3
PO0037488,VND00056,Packaging,SKU1581,2023-12-12,2023-12-17,2023-12-17,4443,4960.51,22039545.93,Partially Received,WH01,0,0,2023-12,2023Q4
PO0042889,VND00234,Textiles,SKU4486,2021-09-21,2021-09-27,2021-09-24,2116,2397.14,5072348.24,Cancelled,WH09,-3,0,2021-09,2021Q3
PO0025123,VND00422,Electronics,SKU3583,2023-10-29,2023-11-06,2023-11-03,492,2965.41,1458981.72,Received,WH03,-3,0,2023-10,2023Q4
PO0041968,VND00615,Packaging,SKU1583,2024-08-14,2024-09-04,2024-09-09,1851,4773.06,8834934.06,Partially Received,WH02,5,1,2024-08,2024Q3
PO0021807,VND00830,Raw Material,SKU5983,2022-06-02,2022-06-18,2022-06-28,3454,4419.19,15263882.26,Partially Received,WH05,10,1,2022-06,2022Q2
PO0007708,VND00298,Machinery,SKU1487,2021-05-30,2021-06-25,2021-06-25,3384,564.91,1911655.44,In Transit,WH09,0,0,2021-05,2021Q2
PO0028349,VND00908,Machinery,SKU3969,2021-11-25,2021-12-10,2021-12-10,3157,4220.63,13324528.91,Cancelled,WH03,0,0,2021-11,2021Q4
PO0005834,VND00273,Machinery,SKU2235,2021-10-10,2021-10-24,2021-11-03,2456,2339.78,5746499.68,In Transit,WH09,10,1,2021-10,2021Q4
PO0032074,VND00660,IT Equipment,SKU5019,2023-09-08,2023-09-19,2023-10-04,3842,2971.83,11417770.86,Pending,WH07,15,1,2023-09,2023Q3
PO0030435,VND00001,Spare Parts,SKU4358,2022-06-06,2022-07-01,2022-07-06,1465,2836.75,4155838.75,Pending,WH02,5,1,2022-06,2022Q2
PO0036824,VND00540,Textiles,SKU4014,2023-09-03,2023-09-22,2023-09-22,4786,3240.58,15509415.88,Partially Received,WH05,0,0,2023-09,2023Q3
PO0038427,VND00400,Raw Material,SKU5336,2024-11-13,2024-11-20,,3094,762.46,2359051.24,Received,WH09,,,2024-11,2024Q4
PO0008720,VND00985,Raw Material,SKU3086,2022-04-16,2022-04-22,2022-04-22,3475,2560.6,8898085.0,In Transit,WH02,0,0,2022-04,2022Q2
PO0040645,VND00493,Electronics,SKU2031,2022-12-17,2023-01-13,2023-01-28,1916,3724.78,7136678.48,Partially Received,WH10,15,1,2022-12,2022Q4
PO0009435,VND00201,Raw Material,SKU1893,2021-11-07,2021-11-14,2021-11-11,4148,3537.85,14675001.8,Cancelled,WH06,-3,0,2021-11,2021Q4
PO0043584,VND00771,Packaging,SKU2423,2022-01-12,2022-01-22,2022-01-24,3764,1666.77,6273722.28,Cancelled,WH04,2,1,2022-01,2022Q1
PO0032449,VND00930,Chemicals,SKU3766,2022-06-07,2022-06-30,2022-06-30,3345,4011.97,13420039.65,In Transit,WH04,0,0,2022-06,2022Q2
PO0040876,VND00893,Chemicals,SKU4522,2021-04-29,2021-05-10,2021-05-07,819,4762.43,3900430.17,Partially Received,WH04,-3,0,2021-04,2021Q2
PO0044558,VND00645,Chemicals,SKU3455,2021-02-22,2021-03-07,2021-03-07,4963,2830.25,14046530.75,Cancelled,WH05,0,0,2021-02,2021Q1
PO0014734,VND00466,Machinery,SKU1668,2021-03-01,2021-03-18,2021-03-23,4102,3070.13,12593673.26,Pending,WH10,5,1,2021-03,2021Q1
PO0009258,VND00993,Chemicals,SKU5336,2024-12-13,2025-01-11,2025-01-21,1846,4228.36,7805552.56,In Transit,WH05,10,1,2024-12,2024Q4
PO0024549,VND00469,Raw Material,SKU3231,2022-11-10,2022-11-24,2022-12-04,2542,4525.08,11502753.36,In Transit,WH07,10,1,2022-11,2022Q4
PO0048307,VND00552,Electronics,SKU2267,2023-10-05,2023-10-15,,1225,1176.45,1441151.25,Cancelled,WH06,,,2023-10,2023Q4
PO0049385,VND00055,Electronics,SKU1504,2022-10-06,2022-10-29,2022-11-28,4970,2645.3,13147141.0,Partially Received,WH07,30,1,2022-10,2022Q4
PO0030349,VND00283,Electronics,SKU4560,2023-08-16,2023-08-21,2023-08-21,3956,2807.62,11106944.72,Pending,WH04,0,0,2023-08,2023Q3
PO0039134,VND00387,IT Equipment,SKU4534,2021-05-25,2021-06-23,2021-06-25,2828,4838.19,13682401.32,Partially Received,WH06,2,1,2021-05,2021Q2
PO0010063,VND00290,Chemicals,SKU3810,2024-09-05,2024-09-16,2024-09-21,781,4186.78,3269875.18,Received,WH03,5,1,2024-09,2024Q3
PO0034575,VND00262,IT Equipment,SKU3165,2023-03-29,2023-04-25,2023-04-25,3203,2599.01,8324629.03,Cancelled,WH06,0,0,2023-03,2023Q1
PO0001713,VND00813,Raw Material,SKU4306,2022-08-19,2022-09-14,2022-09-29,1354,2833.28,3836261.12,Pending,WH02,15,1,2022-08,2022Q3
PO0026418,VND00876,Chemicals,SKU2815,2023-06-14,2023-07-10,2023-08-09,4502,2052.73,9241390.46,Pending,WH05,30,1,2023-06,2023Q2
PO0025710,VND00895,Packaging,SKU5975,2024-10-14,2024-10-21,2024-10-26,2016,3724.89,7509378.24,Cancelled,WH09,5,1,2024-10,2024Q4
PO0017074,VND00812,Raw Material,SKU4055,2024-03-20,2024-03-30,2024-04-29,176,3660.04,644167.04,Partially Received,WH05,30,1,2024-03,2024Q1
PO0009567,VND00404,Spare Parts,SKU2962,2023-01-17,2023-02-08,,2511,3053.1,7666334.1,Pending,WH05,,,2023-01,2023Q1
PO0030467,VND00469,Spare Parts,SKU2070,2023-06-29,2023-07-07,2023-07-04,2580,3151.95,8132031.0,In Transit,WH06,-3,0,2023-06,2023Q2
PO0032606,VND00566,IT Equipment,SKU4065,2021-07-25,2021-08-21,2021-08-23,2337,329.94,771069.78,Cancelled,WH01,2,1,2021-07,2021Q3
PO0004879,VND00707,Packaging,SKU1144,2024-04-19,2024-05-01,2024-05-16,4836,2540.69,12286776.84,In Transit,WH08,15,1,2024-04,2024Q2
PO0000446,VND00657,Raw Material,SKU3698,2022-09-13,2022-09-28,2022-09-28,1596,1972.22,3147663.12,In Transit,WH05,0,0,2022-09,2022Q3
PO0048171,VND00908,Textiles,SKU1382,2021-11-23,2021-11-29,2021-12-01,2263,3519.38,7964356.94,Received,WH02,2,1,2021-11,2021Q4
PO0002641,VND00962,Textiles,SKU2407,2024-02-27,2024-03-04,2024-03-04,4869,4957.98,24140404.62,Pending,WH01,0,0,2024-02,2024Q1
PO0025275,VND00384,IT Equipment,SKU4242,2024-08-21,2024-09-18,2024-09-15,4465,2290.37,10226502.05,In Transit,WH09,-3,0,2024-08,2024Q3
PO0043686,VND00244,Raw Material,SKU3948,2023-04-03,2023-04-21,2023-04-21,2799,4144.14,11599447.86,Unknown,WH06,0,0,2023-04,2023Q2
PO0044601,VND00016,Chemicals,SKU2774,2024-11-19,2024-12-14,2024-12-24,31,3972.57,123149.67,Received,WH04,10,1,2024-11,2024Q4
PO0046900,VND00371,Chemicals,SKU4899,2021-02-06,2021-02-24,2021-03-06,3727,772.98,2880896.46,Pending,WH04,10,1,2021-02,2021Q1
PO0025932,VND00481,IT Equipment,SKU3522,2022-09-24,2022-10-01,2022-10-01,2324,299.46,695945.04,Cancelled,WH09,0,0,2022-09,2022Q3
PO0038496,VND00998,Raw Material,SKU5081,2022-05-20,2022-06-06,2022-06-16,3249,4692.82,15246972.18,Pending,WH10,10,1,2022-05,2022Q2
