Inventory_ID,Product_SKU,Product_Name,Product_Category,Warehouse_ID,Warehouse_Location,Stock_On_Hand,Reorder_Level,Units_Sold_Last_Month,Avg_Stock_On_Hand,Snapshot_Date,Supplier_Lead_Time_Days,Inventory_Turnover_Rate,Months_Of_Supply,Stockout_Risk,Overstock_Risk,SKU_In_Purchase_Orders
INV013103,SKU2295,Product_SKU2295,Machinery,WH07,Pune,5446,1606,4507,7454,2024-05-01,19,7.26,1.21,0,0,1
INV013104,SKU2942,Product_SKU2942,Chemicals,WH07,Pune,9563,1114,5908,4551,2024-05-01,23,15.58,1.62,0,1,1
INV013105,SKU5199,Product_SKU5199,Textiles,WH07,Pune,7748,1355,3971,2258,2024-05-01,4,21.1,1.95,0,1,1
INV013106,SKU4581,Product_SKU4581,Packaging,WH07,Pune,3966,515,7822,584,2024-05-01,28,160.73,0.51,0,1,1
INV013107,SKU1232,Product_SKU1232,Raw Material,WH07,Pune,3652,1643,6575,2650,2024-05-01,27,29.77,0.56,0,0,1
INV013108,SKU1042,Product_SKU1042,Chemicals,WH07,Pune,1585,1751,6040,3572,2024-05-01,4,20.29,0.26,1,0,1
INV013109,SKU5382,Product_SKU5382,Spare Parts,WH07,Pune,9056,941,4320,6371,2024-05-01,20,8.14,2.1,0,0,1
INV013110,SKU3795,Product_SKU3795,Chemicals,WH07,Pune,8754,1799,5866,7499,2024-05-01,23,9.39,1.49,0,0,1
INV013111,SKU1075,Product_SKU1075,Textiles,WH07,Pune,269,1715,5550,7578,2024-05-01,7,8.79,0.05,1,0,1
INV013112,SKU1809,Product_SKU1809,Machinery,WH07,Pune,102,185,5914,3874,2024-05-01,30,18.32,0.02,1,0,1
INV013113,SKU3213,Product_SKU3213,Electronics,WH07,Pune,9773,531,1570,1235,2024-05-01,11,15.26,6.22,0,1,1
INV013114,SKU2525,Product_SKU2525,Electronics,WH07,Pune,5175,408,3839,8960,2024-05-01,12,5.14,1.35,0,0,1
INV013115,SKU4298,Product_SKU4298,Electronics,WH07,Pune,3902,589,4088,6779,2024-05-01,14,7.24,0.95,0,0,1
INV013116,SKU4744,Product_SKU4744,Spare Parts,WH07,Pune,8151,174,1970,4217,2024-05-01,7,5.61,4.14,0,0,1
INV013117,SKU4974,Product_SKU4974,Chemicals,WH07,Pune,5673,872,6910,1049,2024-05-01,17,79.05,0.82,0,1,1
INV013118,SKU5528,Product_SKU5528,Raw Material,WH07,Pune,6004,896,4045,8967,2024-05-01,7,5.41,1.48,0,0,1
INV013119,SKU2939,Product_SKU2939,Packaging,WH07,Pune,8023,1140,3311,4046,2024-05-01,7,9.82,2.42,0,0,1
INV013120,SKU1138,Product_SKU1138,Machinery,WH07,Pune,6973,1171,3866,8332,2024-05-01,21,5.57,1.8,0,0,1
INV013121,SKU4673,Product_SKU4673,Electronics,WH07,Pune,4317,379,6310,1103,2024-05-01,9,68.65,0.68,0,1,1
INV013122,SKU5012,Product_SKU5012,Electronics,WH07,Pune,1938,1186,7443,4896,2024-05-01,30,18.24,0.26,0,0,1
INV013123,SKU3545,Product_SKU3545,Packaging,WH07,Pune,3640,207,1885,8606,2024-05-01,8,2.63,1.93,0,0,1
INV013124,SKU3711,Product_SKU3711,Chemicals,WH07,Pune,5130,659,6511,1020,2024-05-01,22,76.6,0.79,0,1,1
INV013125,SKU1854,Product_SKU1854,Chemicals,WH07,Pune,8927,151,4087,6090,2024-05-01,6,8.05,2.18,0,0,1
INV013126,SKU5209,Product_SKU5209,Electronics,WH07,Pune,2743,1578,2533,7757,2024-05-01,6,3.92,1.08,0,0,1
INV013127,SKU4400,Product_SKU4400,IT Equipment,WH07,Pune,1107,642,3110,4362,2024-05-01,20,8.56,0.36,0,0,1
INV013128,SKU3985,Product_SKU3985,Chemicals,WH07,Pune,7157,1036,6849,4274,2024-05-01,21,19.23,1.04,0,0,1
INV013129,SKU2645,Product_SKU2645,IT Equipment,WH07,Pune,7106,119,7897,7245,2024-05-01,5,13.08,0.9,0,0,1
INV013130,SKU4568,Product_SKU4568,IT Equipment,WH07,Pune,8376,208,6466,4125,2024-05-01,26,18.81,1.3,0,1,1
INV013131,SKU2040,Product_SKU2040,Electronics,WH07,Pune,2190,548,1239,5550,2024-05-01,4,2.68,1.77,0,0,1
INV013132,SKU3769,Product_SKU3769,Packaging,WH07,Pune,2716,1228,5149,7150,2024-05-01,13,8.64,0.53,0,0,1
INV013133,SKU5088,Product_SKU5088,Packaging,WH07,Pune,2633,498,3648,7776,2024-05-01,18,5.63,0.72,0,0,1
INV013134,SKU5971,Product_SKU5971,Electronics,WH07,Pune,5899,1254,5392,7846,2024-05-01,5,8.25,1.09,0,0,1
INV013135,SKU4259,Product_SKU4259,Spare Parts,WH07,Pune,5057,1478,5645,3456,2024-05-01,19,19.6,0.9,0,0,1
INV013136,SKU3107,Product_SKU3107,Raw Material,WH07,Pune,9374,1785,2042,1614,2024-05-01,19,15.18,4.59,0,1,1
INV013137,SKU2801,Product_SKU2801,Electronics,WH07,Pune,7297,1091,3087,6264,2024-05-01,12,5.91,2.36,0,0,1
INV013138,SKU2136,Product_SKU2136,Packaging,WH07,Pune,8804,238,7258,2514,2024-05-01,23,34.64,1.21,0,1,1
INV013139,SKU2475,Product_SKU2475,Textiles,WH07,Pune,6989,1197,1613,4876,2024-05-01,14,3.97,4.33,0,0,1
INV013140,SKU3782,Product_SKU3782,Packaging,WH07,Pune,95,698,1467,8959,2024-05-01,11,1.96,0.06,1,0,1
INV013141,SKU4008,Product_SKU4008,Raw Material,WH07,Pune,1041,818,3445,6442,2024-05-01,12,6.42,0.3,0,0,1
INV013142,SKU1905,Product_SKU1905,Raw Material,WH07,Pune,4681,513,6531,7482,2024-05-01,7,10.47,0.72,0,0,1
INV013143,SKU1959,Product_SKU1959,Packaging,WH07,Pune,8720,1647,2335,2763,2024-05-01,22,10.14,3.73,0,1,1
INV013144,SKU4131,Product_SKU4131,Textiles,WH07,Pune,8549,804,4044,791,2024-05-01,5,61.35,2.11,0,1,1
INV013145,SKU4543,Product_SKU4543,IT Equipment,WH07,Pune,1118,1699,1634,3503,2024-05-01,28,5.6,0.68,1,0,1
INV013146,SKU5097,Product_SKU5097,Electronics,WH07,Pune,9569,1287,7977,3036,2024-05-01,12,31.53,1.2,0,1,1
INV013147,SKU2967,Product_SKU2967,Packaging,WH07,Pune,5095,1469,2511,2808,2024-05-01,16,10.73,2.03,0,0,1
INV013148,SKU5747,Product_SKU5747,Spare Parts,WH07,Pune,8938,1898,2665,1836,2024-05-01,19,17.42,3.35,0,1,1
INV013149,SKU3435,Product_SKU3435,Textiles,WH07,Pune,9428,646,3928,3609,2024-05-01,16,13.06,2.4,0,1,1
INV013150,SKU4867,Product_SKU4867,IT Equipment,WH07,Pune,1274,143,1358,6140,2024-05-01,12,2.65,0.94,0,0,1
INV013151,SKU1531,Product_SKU1531,Raw Material,WH07,Pune,991,1466,2018,611,2024-05-01,12,39.63,0.49,1,0,1
INV013152,SKU4600,Product_SKU4600,Spare Parts,WH07,Pune,4297,497,5589,1343,2024-05-01,28,49.94,0.77,0,1,1
INV013153,SKU4344,Product_SKU4344,IT Equipment,WH07,Pune,8287,1321,1615,1139,2024-05-01,13,17.01,5.13,0,1,1
INV013154,SKU2497,Product_SKU2497,Packaging,WH07,Pune,4149,948,2907,6007,2024-05-01,24,5.81,1.43,0,0,1
INV013155,SKU2519,Product_SKU2519,Electronics,WH07,Pune,8842,1091,455,1521,2024-05-01,20,3.59,19.43,0,1,1
INV013156,SKU1341,Product_SKU1341,Packaging,WH07,Pune,8355,926,3627,7559,2024-05-01,28,5.76,2.3,0,0,1
INV013157,SKU1731,Product_SKU1731,Textiles,WH07,Pune,8786,1463,3312,8726,2024-05-01,20,4.55,2.65,0,0,1
INV013158,SKU2291,Product_SKU2291,Electronics,WH07,Pune,1384,1067,6319,2166,2024-05-01,17,35.01,0.22,0,0,1
INV013159,SKU2321,Product_SKU2321,Packaging,WH07,Pune,8986,1461,7459,3527,2024-05-01,7,25.38,1.2,0,1,1
INV013160,SKU1993,Product_SKU1993,Packaging,WH07,Pune,836,829,853,719,2024-05-01,12,14.24,0.98,0,0,1
INV013161,SKU4695,Product_SKU4695,Packaging,WH07,Pune,7395,1619,1800,7197,2024-05-01,27,3.0,4.11,0,0,1
INV013162,SKU3996,Product_SKU3996,Spare Parts,WH07,Pune,2025,1945,6149,3115,2024-05-01,20,23.69,0.33,0,0,1
INV013163,SKU5347,Product_SKU5347,IT Equipment,WH07,Pune,9222,172,812,4429,2024-05-01,22,2.2,11.36,0,1,1
INV013164,SKU3354,Product_SKU3354,Packaging,WH07,Pune,6420,356,228,3285,2024-05-01,14,0.83,28.16,0,0,1
INV013165,SKU3596,Product_SKU3596,Electronics,WH07,Pune,8937,1985,5611,5251,2024-05-01,6,12.82,1.59,0,0,1
INV013166,SKU3539,Product_SKU3539,Electronics,WH07,Pune,6260,905,4492,2342,2024-05-01,24,23.02,1.39,0,1,1
INV013167,SKU5924,Product_SKU5924,Machinery,WH07,Pune,1937,165,4433,6967,2024-05-01,11,7.64,0.44,0,0,1
INV013168,SKU2868,Product_SKU2868,Chemicals,WH07,Pune,4134,755,5478,8774,2024-05-01,5,7.49,0.75,0,0,1
INV013169,SKU4709,Product_SKU4709,Packaging,WH07,Pune,9825,438,5376,7541,2024-05-01,27,8.55,1.83,0,0,1
INV013170,SKU5258,Product_SKU5258,Raw Material,WH07,Pune,6801,1112,6921,2952,2024-05-01,22,28.13,0.98,0,1,1
INV013171,SKU3271,Product_SKU3271,IT Equipment,WH07,Pune,90,1104,151,5218,2024-05-01,25,0.35,0.6,1,0,1
INV013172,SKU2501,Product_SKU2501,Packaging,WH07,Pune,517,259,6776,4818,2024-05-01,9,16.88,0.08,0,0,1
INV013173,SKU2966,Product_SKU2966,Electronics,WH07,Pune,3252,207,4022,946,2024-05-01,26,51.02,0.81,0,1,1
INV013174,SKU5864,Product_SKU5864,Textiles,WH07,Pune,3884,1809,3325,2221,2024-05-01,23,17.96,1.17,0,0,1
INV013175,SKU4629,Product_SKU4629,IT Equipment,WH07,Pune,3659,1394,7094,3117,2024-05-01,9,27.31,0.52,0,0,1
INV013176,SKU2220,Product_SKU2220,Chemicals,WH07,Pune,3595,558,3655,5221,2024-05-01,27,8.4,0.98,0,0,1
INV013177,SKU1513,Product_SKU1513,Packaging,WH07,Pune,2161,826,5915,5516,2024-05-01,5,12.87,0.37,0,0,1
INV013178,SKU2462,Product_SKU2462,Electronics,WH07,Pune,6752,1772,5335,5923,2024-05-01,19,10.81,1.27,0,0,1
INV013179,SKU2680,Product_SKU2680,Electronics,WH07,Pune,3320,1051,241,2264,2024-05-01,4,1.28,13.78,0,0,1
INV013180,SKU5257,Product_SKU5257,Packaging,WH07,Pune,3815,249,6503,5078,2024-05-01,9,15.37,0.59,0,0,1
INV013181,SKU3061,Product_SKU3061,Spare Parts,WH07,Pune,3276,1535,1394,3092,2024-05-01,8,5.41,2.35,0,0,1
INV013182,SKU2888,Product_SKU2888,Raw Material,WH07,Pune,7747,966,4426,2288,2024-05-01,3,23.21,1.75,0,1,1
INV013183,SKU5187,Product_SKU5187,Machinery,WH07,Pune,7132,1359,3615,4110,2024-05-01,26,10.55,1.97,0,0,1
INV013184,SKU1949,Product_SKU1949,Raw Material,WH07,Pune,9730,1151,1343,1445,2024-05-01,11,11.15,7.24,0,1,1
INV013185,SKU2684,Product_SKU2684,Textiles,WH07,Pune,564,1999,5717,7811,2024-05-01,11,8.78,0.1,1,0,1
INV013186,SKU2874,Product_SKU2874,Raw Material,WH07,Pune,9545,1800,4140,8773,2024-05-01,6,5.66,2.31,0,0,1
INV013187,SKU2191,Product_SKU2191,Chemicals,WH07,Pune,968,1449,7785,1772,2024-05-01,27,52.72,0.12,1,0,1
INV013188,SKU4013,Product_SKU4013,Machinery,WH07,Pune,8308,1474,4132,8777,2024-05-01,8,5.65,2.01,0,0,1
INV013189,SKU2885,Product_SKU2885,Raw Material,WH07,Pune,4204,518,434,6302,2024-05-01,4,0.83,9.69,0,0,1
INV013190,SKU1646,Product_SKU1646,Electronics,WH07,Pune,3675,1799,3517,3330,2024-05-01,22,12.67,1.04,0,0,1
INV013191,SKU3247,Product_SKU3247,Machinery,WH07,Pune,4806,1251,355,4378,2024-05-01,24,0.97,13.54,0,0,1
INV013192,SKU3399,Product_SKU3399,Packaging,WH07,Pune,3065,1233,1309,6288,2024-05-01,25,2.5,2.34,0,0,1
INV013193,SKU4061,Product_SKU4061,Electronics,WH07,Pune,5346,756,4360,1380,2024-05-01,18,37.91,1.23,0,1,1
INV013194,SKU3726,Product_SKU3726,Raw Material,WH07,Pune,8230,1693,2985,4129,2024-05-01,15,8.68,2.76,0,0,1
INV013195,SKU2247,Product_SKU2247,Spare Parts,WH07,Pune,225,1183,1985,2746,2024-05-01,28,8.67,0.11,1,0,1
INV013196,SKU1222,Product_SKU1222,Machinery,WH07,Pune,3204,1718,1907,8465,2024-05-01,23,2.7,1.68,0,0,1
INV013197,SKU5569,Product_SKU5569,Packaging,WH07,Pune,1431,1325,7895,8806,2024-05-01,25,10.76,0.18,0,0,1
INV013198,SKU1479,Product_SKU1479,Electronics,WH07,Pune,9202,436,6387,7176,2024-05-01,23,10.68,1.44,0,0,1
INV013199,SKU4076,Product_SKU4076,Chemicals,WH07,Pune,4090,905,6321,2772,2024-05-01,12,27.36,0.65,0,0,1
INV013200,SKU1289,Product_SKU1289,IT Equipment,WH07,Pune,7981,725,7478,8034,2024-05-01,13,11.17,1.07,0,0,1
INV013201,SKU2477,Product_SKU2477,Packaging,WH07,Pune,7566,808,2852,4205,2024-05-01,17,8.14,2.65,0,0,1
INV013202,SKU4748,Product_SKU4748,Spare Parts,WH07,Pune,3398,363,4215,3647,2024-05-01,15,13.87,0.81,0,0,1
INV013203,SKU2700,Product_SKU2700,Electronics,WH07,Pune,1105,529,1264,6728,2024-05-01,25,2.25,0.87,0,0,1
INV013204,SKU5310,Product_SKU5310,Electronics,WH07,Pune,9771,1578,5464,7620,2024-05-01,21,8.6,1.79,0,0,1
INV013205,SKU5162,Product_SKU5162,Raw Material,WH07,Pune,7785,1607,5942,6231,2024-05-01,29,11.44,1.31,0,0,1
INV013206,SKU3245,Product_SKU3245,Packaging,WH07,Pune,7069,1057,987,1959,2024-05-01,3,6.05,7.16,0,1,1
INV013207,SKU4604,Product_SKU4604,Machinery,WH07,Pune,1880,1706,3191,5898,2024-05-01,20,6.49,0.59,0,0,1
INV013208,SKU5373,Product_SKU5373,Machinery,WH07,Pune,1391,592,266,1208,2024-05-01,15,2.64,5.23,0,0,1
INV013209,SKU4725,Product_SKU4725,Machinery,WH07,Pune,5763,1017,5863,2026,2024-05-01,5,34.73,0.98,0,1,1
INV013210,SKU4657,Product_SKU4657,Packaging,WH07,Pune,360,1236,5034,6893,2024-05-01,29,8.76,0.07,1,0,1
INV013211,SKU1585,Product_SKU1585,Packaging,WH07,Pune,7877,1938,7126,6305,2024-05-01,9,13.56,1.11,0,0,1
INV013212,SKU4325,Product_SKU4325,IT Equipment,WH07,Pune,6832,1185,6029,5403,2024-05-01,29,13.39,1.13,0,0,1
INV013213,SKU4249,Product_SKU4249,Packaging,WH07,Pune,1665,279,3841,5493,2024-05-01,7,8.39,0.43,0,0,1
INV013214,SKU1769,Product_SKU1769,Machinery,WH07,Pune,9867,380,387,2614,2024-05-01,30,1.78,25.5,0,1,1
INV013215,SKU5802,Product_SKU5802,Electronics,WH07,Pune,7390,1186,2291,4741,2024-05-01,29,5.8,3.23,0,0,1
INV013216,SKU3549,Product_SKU3549,Packaging,WH07,Pune,7592,1943,7733,1109,2024-05-01,16,83.68,0.98,0,1,1
INV013217,SKU3683,Product_SKU3683,Machinery,WH07,Pune,6700,919,6757,5072,2024-05-01,13,15.99,0.99,0,0,1
INV013218,SKU3187,Product_SKU3187,Textiles,WH07,Pune,9300,1641,2155,5430,2024-05-01,24,4.76,4.32,0,0,1
INV013219,SKU1211,Product_SKU1211,Spare Parts,WH07,Pune,2084,1400,4282,7998,2024-05-01,8,6.42,0.49,0,0,1
INV013220,SKU5419,Product_SKU5419,Electronics,WH07,Pune,1481,1017,4735,2650,2024-05-01,12,21.44,0.31,0,0,1
INV013221,SKU2145,Product_SKU2145,Textiles,WH07,Pune,219,1594,5658,7265,2024-05-01,8,9.35,0.04,1,0,1
INV013222,SKU1755,Product_SKU1755,Spare Parts,WH07,Pune,4783,1961,2239,1887,2024-05-01,9,14.24,2.14,0,1,1
INV013223,SKU2245,Product_SKU2245,Electronics,WH07,Pune,3152,1511,4304,6433,2024-05-01,24,8.03,0.73,0,0,1
INV013224,SKU1831,Product_SKU1831,Chemicals,WH07,Pune,448,539,175,8288,2024-05-01,9,0.25,2.56,1,0,1
INV013225,SKU3069,Product_SKU3069,Spare Parts,WH07,Pune,8003,1507,5374,3243,2024-05-01,19,19.89,1.49,0,1,1
INV013226,SKU1454,Product_SKU1454,Chemicals,WH07,Pune,3939,1407,2055,5424,2024-05-01,23,4.55,1.92,0,0,1
INV013227,SKU1718,Product_SKU1718,IT Equipment,WH07,Pune,7335,1166,6920,8108,2024-05-01,15,10.24,1.06,0,0,1
INV013228,SKU5394,Product_SKU5394,Textiles,WH07,Pune,5160,1665,192,6222,2024-05-01,28,0.37,26.88,0,0,1
INV013229,SKU5044,Product_SKU5044,Electronics,WH07,Pune,2122,988,2239,1041,2024-05-01,25,25.81,0.95,0,1,1
INV013230,SKU4358,Product_SKU4358,Machinery,WH07,Pune,5607,1927,5942,6531,2024-05-01,6,10.92,0.94,0,0,1
INV013231,SKU2601,Product_SKU2601,Raw Material,WH07,Pune,3294,1429,543,5277,2024-05-01,19,1.23,6.07,0,0,1
INV013232,SKU1335,Product_SKU1335,Spare Parts,WH07,Pune,4786,1931,882,8017,2024-05-01,25,1.32,5.43,0,0,1
INV013233,SKU4386,Product_SKU4386,IT Equipment,WH07,Pune,4189,214,5264,1627,2024-05-01,12,38.82,0.8,0,1,1
INV013234,SKU3259,Product_SKU3259,Textiles,WH07,Pune,1501,1508,2664,4757,2024-05-01,16,6.72,0.56,1,0,1
INV013235,SKU5834,Product_SKU5834,Chemicals,WH07,Pune,5778,1989,4360,6059,2024-05-01,30,8.64,1.33,0,0,1
INV013236,SKU3253,Product_SKU3253,Machinery,WH07,Pune,4626,642,367,6047,2024-05-01,17,0.73,12.6,0,0,1
INV013237,SKU1069,Product_SKU1069,Spare Parts,WH07,Pune,538,1476,5539,2493,2024-05-01,29,26.66,0.1,1,0,1
INV013238,SKU4983,Product_SKU4983,IT Equipment,WH07,Pune,5240,1274,7411,5807,2024-05-01,13,15.31,0.71,0,0,1
INV013239,SKU4508,Product_SKU4508,Chemicals,WH07,Pune,1876,438,4712,824,2024-05-01,29,68.62,0.4,0,1,1
INV013240,SKU5405,Product_SKU5405,Electronics,WH07,Pune,8051,1685,3040,6352,2024-05-01,18,5.74,2.65,0,0,1
INV013241,SKU2027,Product_SKU2027,Electronics,WH07,Pune,8105,495,2402,7730,2024-05-01,30,3.73,3.37,0,0,1
INV013242,SKU4317,Product_SKU4317,Electronics,WH07,Pune,8359,1472,6438,7427,2024-05-01,18,10.4,1.3,0,0,1
INV013243,SKU1989,Product_SKU1989,Spare Parts,WH07,Pune,9379,303,5007,5284,2024-05-01,18,11.37,1.87,0,0,1
INV013244,SKU5287,Product_SKU5287,Textiles,WH07,Pune,1191,685,4422,4658,2024-05-01,21,11.39,0.27,0,0,1
INV013245,SKU1956,Product_SKU1956,Chemicals,WH07,Pune,9886,319,6055,5113,2024-05-01,14,14.21,1.63,0,0,1
INV013246,SKU4510,Product_SKU4510,Textiles,WH07,Pune,5040,618,2352,4733,2024-05-01,4,5.96,2.14,0,0,1
INV013247,SKU3496,Product_SKU3496,Spare Parts,WH07,Pune,8964,723,3831,4869,2024-05-01,22,9.44,2.34,0,0,1
INV013248,SKU5956,Product_SKU5956,Chemicals,WH07,Pune,5818,1908,4411,4731,2024-05-01,19,11.19,1.32,0,0,1
INV013249,SKU1622,Product_SKU1622,Electronics,WH07,Pune,1687,308,4831,8359,2024-05-01,28,6.94,0.35,0,0,1
INV013250,SKU5387,Product_SKU5387,Chemicals,WH07,Pune,690,122,5208,3435,2024-05-01,18,18.19,0.13,0,0,1
INV013251,SKU3488,Product_SKU3488,Packaging,WH07,Pune,3634,1360,1037,2075,2024-05-01,27,6.0,3.5,0,0,1
INV013252,SKU4233,Product_SKU4233,Packaging,WH07,Pune,3037,1228,3706,4989,2024-05-01,23,8.91,0.82,0,0,1
INV013253,SKU5241,Product_SKU5241,Chemicals,WH07,Pune,1808,1511,413,4605,2024-05-01,15,1.08,4.38,0,0,1
INV013254,SKU5613,Product_SKU5613,Spare Parts,WH07,Pune,8807,1214,4326,1241,2024-05-01,6,41.83,2.04,0,1,1
INV013255,SKU3162,Product_SKU3162,Spare Parts,WH07,Pune,1604,1517,6107,2631,2024-05-01,17,27.85,0.26,0,0,1
INV013256,SKU1256,Product_SKU1256,Raw Material,WH07,Pune,7885,990,5766,4825,2024-05-01,17,14.34,1.37,0,0,1
INV013257,SKU1499,Product_SKU1499,Packaging,WH07,Pune,4943,947,4928,1138,2024-05-01,12,51.96,1.0,0,1,1
INV013258,SKU1932,Product_SKU1932,Electronics,WH07,Pune,2176,912,3053,1186,2024-05-01,8,30.89,0.71,0,0,1
INV013259,SKU4698,Product_SKU4698,Chemicals,WH07,Pune,1745,1824,7693,8304,2024-05-01,3,11.12,0.23,1,0,1
INV013260,SKU4278,Product_SKU4278,IT Equipment,WH07,Pune,7674,1081,5543,4618,2024-05-01,21,14.4,1.38,0,0,1
INV013261,SKU3086,Product_SKU3086,Chemicals,WH07,Pune,2763,1310,7268,5172,2024-05-01,30,16.86,0.38,0,0,1
INV013262,SKU5742,Product_SKU5742,Textiles,WH07,Pune,9150,1669,2419,4439,2024-05-01,19,6.54,3.78,0,1,1
INV013263,SKU4485,Product_SKU4485,Textiles,WH07,Pune,1472,850,1461,947,2024-05-01,10,18.51,1.01,0,0,1
INV013264,SKU2238,Product_SKU2238,Machinery,WH07,Pune,901,1461,5136,8091,2024-05-01,4,7.62,0.18,1,0,1
INV013265,SKU5469,Product_SKU5469,Textiles,WH07,Pune,8795,697,324,2838,2024-05-01,17,1.37,27.15,0,1,1
INV013266,SKU4240,Product_SKU4240,Spare Parts,WH07,Pune,6700,1037,5645,4357,2024-05-01,23,15.55,1.19,0,0,1
INV013267,SKU2871,Product_SKU2871,IT Equipment,WH07,Pune,1044,948,1085,8829,2024-05-01,11,1.47,0.96,0,0,1
INV013268,SKU3191,Product_SKU3191,Raw Material,WH07,Pune,1061,553,4151,2874,2024-05-01,12,17.33,0.26,0,0,1
INV013269,SKU3669,Product_SKU3669,Packaging,WH07,Pune,2186,849,108,2760,2024-05-01,5,0.47,20.24,0,0,1
INV013270,SKU5501,Product_SKU5501,Chemicals,WH07,Pune,8521,1113,2234,6782,2024-05-01,17,3.95,3.81,0,0,1
INV013271,SKU3470,Product_SKU3470,Chemicals,WH07,Pune,2166,1825,5737,5370,2024-05-01,8,12.82,0.38,0,0,1
INV013272,SKU4940,Product_SKU4940,Packaging,WH07,Pune,5873,1980,552,1590,2024-05-01,11,4.17,10.64,0,1,1
INV013273,SKU1235,Product_SKU1235,Packaging,WH07,Pune,4124,1036,3989,5418,2024-05-01,16,8.83,1.03,0,0,1
INV013274,SKU3119,Product_SKU3119,Chemicals,WH07,Pune,6053,1249,7393,2474,2024-05-01,30,35.86,0.82,0,1,1
INV013275,SKU5037,Product_SKU5037,Machinery,WH07,Pune,2443,1827,3862,6799,2024-05-01,15,6.82,0.63,0,0,1
INV013276,SKU2035,Product_SKU2035,Textiles,WH07,Pune,8736,1510,3768,4122,2024-05-01,19,10.97,2.32,0,1,1
INV013277,SKU5623,Product_SKU5623,Electronics,WH07,Pune,2662,174,3268,2538,2024-05-01,26,15.45,0.81,0,0,1
INV013278,SKU4794,Product_SKU4794,Spare Parts,WH07,Pune,3841,898,6525,4677,2024-05-01,13,16.74,0.59,0,0,1
INV013279,SKU2929,Product_SKU2929,Textiles,WH07,Pune,677,1573,7070,7968,2024-05-01,28,10.65,0.1,1,0,1
INV013280,SKU2819,Product_SKU2819,Spare Parts,WH07,Pune,4081,1077,704,1968,2024-05-01,19,4.29,5.8,0,1,1
INV013281,SKU3861,Product_SKU3861,Packaging,WH07,Pune,8714,918,1964,7836,2024-05-01,4,3.01,4.44,0,0,1
INV013282,SKU3515,Product_SKU3515,Chemicals,WH07,Pune,5551,213,2343,5843,2024-05-01,23,4.81,2.37,0,0,1
INV013283,SKU3914,Product_SKU3914,Spare Parts,WH07,Pune,882,487,4557,6915,2024-05-01,3,7.91,0.19,0,0,1
INV013284,SKU1415,Product_SKU1415,IT Equipment,WH07,Pune,7911,1933,1668,8040,2024-05-01,30,2.49,4.74,0,0,1
INV013285,SKU4271,Product_SKU4271,Machinery,WH07,Pune,3255,1049,1093,3901,2024-05-01,24,3.36,2.98,0,0,1
INV013286,SKU4336,Product_SKU4336,Textiles,WH07,Pune,1420,327,7044,7120,2024-05-01,8,11.87,0.2,0,0,1
INV013287,SKU3933,Product_SKU3933,Spare Parts,WH07,Pune,8154,1916,1499,4196,2024-05-01,29,4.29,5.44,0,0,1
INV013288,SKU4915,Product_SKU4915,Textiles,WH07,Pune,2691,546,4045,1154,2024-05-01,3,42.06,0.67,0,1,1
INV013289,SKU5911,Product_SKU5911,Raw Material,WH07,Pune,5518,353,3733,5149,2024-05-01,23,8.7,1.48,0,0,1
INV013290,SKU1200,Product_SKU1200,Machinery,WH07,Pune,1283,962,1805,6234,2024-05-01,10,3.47,0.71,0,0,1
INV013291,SKU2618,Product_SKU2618,Raw Material,WH07,Pune,6894,1451,1778,1951,2024-05-01,19,10.94,3.88,0,1,1
INV013292,SKU5334,Product_SKU5334,Electronics,WH07,Pune,2746,1715,6743,737,2024-05-01,25,109.79,0.41,0,1,1
INV013293,SKU5375,Product_SKU5375,Textiles,WH07,Pune,4189,1758,7496,1168,2024-05-01,17,77.01,0.56,0,1,1
INV013294,SKU3558,Product_SKU3558,Textiles,WH07,Pune,136,1632,3591,7953,2024-05-01,28,5.42,0.04,1,0,1
INV013295,SKU4720,Product_SKU4720,Machinery,WH07,Pune,3653,271,2980,3148,2024-05-01,13,11.36,1.23,0,0,1
INV013296,SKU3692,Product_SKU3692,Chemicals,WH07,Pune,9792,410,2367,5868,2024-05-01,8,4.84,4.14,0,0,1
INV013297,SKU5761,Product_SKU5761,Spare Parts,WH07,Pune,2767,907,5510,1891,2024-05-01,19,34.97,0.5,0,0,1
INV013298,SKU2264,Product_SKU2264,Chemicals,WH07,Pune,7362,176,3658,4383,2024-05-01,20,10.02,2.01,0,0,1
INV013299,SKU2834,Product_SKU2834,Spare Parts,WH07,Pune,5058,444,6257,5336,2024-05-01,21,14.07,0.81,0,0,1
INV013300,SKU3103,Product_SKU3103,Electronics,WH07,Pune,880,1047,1262,8967,2024-05-01,17,1.69,0.7,1,0,1
INV013301,SKU3250,Product_SKU3250,Spare Parts,WH07,Pune,7576,147,3681,4194,2024-05-01,13,10.53,2.06,0,0,1
INV013302,SKU1843,Product_SKU1843,Spare Parts,WH07,Pune,3950,1152,6976,6001,2024-05-01,28,13.95,0.57,0,0,1
INV013303,SKU1414,Product_SKU1414,Textiles,WH07,Pune,9837,1519,3977,7164,2024-05-01,26,6.66,2.47,0,0,1
INV013304,SKU5577,Product_SKU5577,IT Equipment,WH07,Pune,4387,1760,4596,7291,2024-05-01,12,7.56,0.95,0,0,1
INV013305,SKU4314,Product_SKU4314,Chemicals,WH07,Pune,7316,1642,2637,7075,2024-05-01,8,4.47,2.77,0,0,1
