Return_ID,PO_ID,Vendor_ID,Product_SKU,Product_Category,Return_Date,Return_Reason,Return_Qty,Unit_Price_INR,Return_Value,High_Value_Return,Approved_By,Refund_Status,Return_Month
RET0002439,PO0002456,VND00765,SKU2844,Machinery,2021-08-20,Damaged Packaging,158,846.28,133712.24,0,Manager_B,Processed,2021-08
RET0000628,PO0026555,VND00168,SKU5930,Packaging,2021-06-30,Damaged Packaging,34,4626.89,157314.26,0,Unassigned,Pending,2021-06
RET0001291,PO0048893,VND00854,SKU4592,Raw Material,2022-07-02,Expired Product,450,954.23,429403.5,0,Unassigned,Pending,2022-07
RET0001720,PO0018880,VND00187,SKU2519,IT Equipment,2021-11-24,Expired Product,162,1381.12,223741.44,0,Manager_B,Pending,2021-11
RET0003859,PO0008243,VND00195,SKU5714,Chemicals,2022-12-26,Expired Product,189,2349.86,444123.54,0,Manager_B,Processed,2022-12
RET0001379,PO0040677,VND00742,SKU3033,Machinery,2022-09-28,Wrong Quantity,25,3788.29,94707.25,0,Unassigned,Pending,2022-09
RET0003160,PO0012839,VND00974,SKU3880,Raw Material,2022-06-16,Wrong Quantity,446,4894.91,2183129.86,1,Manager_A,Pending,2022-06
RET0003293,PO0037686,VND00740,SKU2611,Spare Parts,2022-07-23,Wrong Item Delivered,188,3200.26,601648.88,0,Manager_C,Processed,2022-07
RET0001648,PO0019226,VND00275,SKU4467,Textiles,2022-03-21,Wrong Quantity,57,4259.51,242792.07,0,Manager_B,Pending,2022-03
RET0002021,PO0029641,VND00922,SKU3251,Electronics,2022-03-15,Quality Failure,124,1452.92,180162.08,0,Manager_C,Pending,2022-03
RET0002245,PO0000423,VND00074,SKU4932,Chemicals,2024-10-28,Expired Product,3,3446.39,10339.17,0,Manager_B,Processed,2024-10
RET0001825,PO0023488,VND00745,SKU3145,Chemicals,2024-12-07,Expired Product,113,979.47,110680.11,0,Unassigned,Processed,2024-12
RET0003753,PO0019147,VND00116,SKU2355,IT Equipment,2022-12-28,Damaged Packaging,204,711.24,145092.96,0,Manager_C,Processed,2022-12
RET0003013,PO0048564,VND00401,SKU5033,Machinery,2022-10-06,Wrong Quantity,151,1995.94,301386.94,0,Manager_B,Processed,2022-10
RET0000164,PO0029113,VND00058,SKU1448,Electronics,2023-02-15,Wrong Quantity,295,3886.77,1146597.15,0,Manager_A,Processed,2023-02
RET0004933,PO0048910,VND00146,SKU4781,Packaging,2021-06-10,Expired Product,247,3264.54,806341.38,0,Unassigned,Processed,2021-06
RET0000328,PO0037423,VND00447,SKU5851,Raw Material,2022-07-19,Quality Failure,186,2636.19,490331.34,0,Manager_C,Processed,2022-07
RET0003468,PO0020261,VND00423,SKU2984,IT Equipment,2023-05-04,Expired Product,149,1685.74,251175.26,0,Manager_A,Processed,2023-05
RET0002712,PO0034998,VND00597,SKU1765,Raw Material,2022-05-08,Damaged Packaging,472,948.91,447885.52,0,Unassigned,Pending,2022-05
RET0000684,PO0023478,VND00952,SKU2787,Spare Parts,2021-07-13,Quality Failure,453,2868.07,1299235.71,0,Manager_C,Processed,2021-07
RET0002370,PO0042223,VND00004,SKU5424,Raw Material,2024-09-10,Unknown,328,4966.78,1629103.84,1,Manager_A,Rejected,2024-09
RET0004777,PO0032247,VND00063,SKU2133,Raw Material,2021-10-14,Overshipment,380,2230.53,847601.4,0,Manager_A,Pending,2021-10
RET0001210,PO0032785,VND00016,SKU2156,Chemicals,2022-03-12,Expired Product,234,3504.81,820125.54,0,Manager_A,Processed,2022-03
RET0004334,PO0036599,VND00379,SKU4866,Spare Parts,2021-11-26,Damaged Packaging,494,2980.07,1472154.58,0,Manager_C,Processed,2021-11
RET0001753,PO0046960,VND00204,SKU3265,Raw Material,2024-06-02,Defective Item,469,4011.15,1881229.35,1,Manager_A,Processed,2024-06
RET0000257,PO0043928,VND00021,SKU3968,Spare Parts,2021-04-24,Wrong Quantity,9,1123.14,10108.26,0,Unassigned,Processed,2021-04
RET0002026,PO0042103,VND00128,SKU2015,Textiles,2021-03-12,Overshipment,206,2880.29,593339.74,0,Manager_C,Processed,2021-03
RET0003581,PO0008859,VND00504,SKU3419,Raw Material,2023-02-18,Unknown,321,4204.32,1349586.72,0,Manager_C,Processed,2023-02
RET0004759,PO0041287,VND00818,SKU1277,Raw Material,2023-04-28,Overshipment,473,3103.16,1467794.68,0,Manager_C,Processed,2023-04
RET0002028,PO0005714,VND00205,SKU3202,Raw Material,2023-01-17,Overshipment,271,2599.23,704391.33,0,Unassigned,Processed,2023-01
RET0000653,PO0032799,VND00028,SKU4205,Packaging,2024-08-12,Defective Item,231,1049.72,242485.32,0,Manager_C,Processed,2024-08
RET0000038,PO0017026,VND00333,SKU3369,Spare Parts,2021-08-19,Defective Item,45,4173.44,187804.8,0,Manager_A,Processed,2021-08
RET0000417,PO0046515,VND00363,SKU3116,Packaging,2022-04-12,Wrong Quantity,124,3275.3,406137.2,0,Manager_A,Pending,2022-04
RET0004050,PO0046390,VND00912,SKU5784,Spare Parts,2021-02-26,Overshipment,8,2812.14,22497.12,0,Manager_B,Rejected,2021-02
RET0002714,PO0027902,VND00471,SKU3548,Packaging,2023-06-13,Overshipment,302,4051.53,1223562.06,0,Unassigned,Rejected,2023-06
RET0004258,PO0049125,VND00195,SKU2120,Packaging,2023-03-28,Wrong Quantity,378,4765.48,1801351.44,1,Unassigned,Pending,2023-03
RET0004693,PO0017536,VND00524,SKU5876,IT Equipment,2024-05-31,Defective Item,101,4686.84,473370.84,0,Manager_A,Pending,2024-05
RET0002787,PO0040780,VND00202,SKU1022,Packaging,2023-05-07,Wrong Quantity,180,1569.7,282546.0,0,Manager_A,Pending,2023-05
RET0004447,PO0039794,VND00572,SKU3219,Machinery,2023-04-05,Quality Failure,70,3891.28,272389.6,0,Manager_C,Processed,2023-04
RET0003028,PO0040125,VND00143,SKU1491,Raw Material,2022-09-06,Quality Failure,212,1694.56,359246.72,0,Manager_B,Processed,2022-09
RET0003021,PO0008416,VND00883,SKU5251,Textiles,2023-03-31,Quality Failure,412,3070.11,1264885.32,0,Manager_A,Processed,2023-03
RET0001232,PO0012367,VND00653,SKU3586,Raw Material,2024-09-27,Damaged Packaging,225,1195.11,268899.75,0,Unassigned,Processed,2024-09
RET0004133,PO0038515,VND00989,SKU4117,Raw Material,2021-01-15,Damaged Packaging,218,4401.02,959422.36,0,Unassigned,Processed,2021-01
RET0002158,PO0039763,VND00463,SKU5232,Spare Parts,2022-08-13,Damaged Packaging,470,4697.8,2207966.0,1,Unassigned,Pending,2022-08
RET0001156,PO0044762,VND00524,SKU5092,Chemicals,2022-10-13,Wrong Item Delivered,379,1475.89,559362.31,0,Manager_A,Pending,2022-10
RET0000916,PO0010703,VND00995,SKU1647,Textiles,2022-12-27,Wrong Quantity,79,2977.41,235215.39,0,Manager_B,Pending,2022-12
RET0002271,PO0019806,VND00846,SKU5741,IT Equipment,2023-09-22,Damaged Packaging,232,4897.08,1136122.56,0,Unassigned,Pending,2023-09
RET0002938,PO0032672,VND00420,SKU2187,Electronics,2023-11-22,Unknown,121,4865.7,588749.7,0,Manager_C,Processed,2023-11
RET0003529,PO0037011,VND00296,SKU3779,Spare Parts,2023-09-25,Overshipment,219,2155.91,472144.29,0,Manager_B,Rejected,2023-09
RET0000019,PO0002238,VND00957,SKU3135,Textiles,2024-05-22,Damaged Packaging,125,1495.63,186953.75,0,Manager_C,Processed,2024-05
RET0000230,PO0048465,VND00704,SKU1488,Spare Parts,2022-03-30,Defective Item,63,2842.96,179106.48,0,Unassigned,Pending,2022-03
RET0002477,PO0037717,VND00679,SKU3582,Raw Material,2022-08-27,Defective Item,486,3962.7,1925872.2,1,Manager_A,Processed,2022-08
RET0002384,PO0022799,VND00642,SKU2532,Electronics,2021-03-17,Defective Item,86,3986.67,342853.62,0,Manager_A,Pending,2021-03
RET0004726,PO0028970,VND00965,SKU5698,Electronics,2021-05-13,Wrong Quantity,90,2962.0,266580.0,0,Unassigned,Processed,2021-05
RET0003065,PO0015153,VND00306,SKU5923,IT Equipment,2021-01-03,Expired Product,444,439.84,195288.96,0,Manager_C,Pending,2021-01
RET0004639,PO0016082,VND00060,SKU2010,Raw Material,2022-09-06,Quality Failure,34,2949.95,100298.3,0,Manager_C,Processed,2022-09
RET0002718,PO0030726,VND00091,SKU4703,Raw Material,2022-07-05,Defective Item,64,1847.32,118228.48,0,Unassigned,Processed,2022-07
RET0003481,PO0019777,VND00899,SKU1786,Packaging,2024-04-29,Wrong Item Delivered,343,1935.52,663883.36,0,Manager_C,Processed,2024-04
RET0003654,PO0016148,VND00425,SKU2141,Spare Parts,2023-10-29,Quality Failure,240,1098.74,263697.6,0,Unassigned,Processed,2023-10
RET0000971,PO0003842,VND00419,SKU1462,Packaging,2024-11-13,Overshipment,194,1531.38,297087.72,0,Unassigned,Processed,2024-11
RET0003806,PO0041093,VND00693,SKU4700,Electronics,2022-09-15,Unknown,191,4165.89,795684.99,0,Manager_B,Processed,2022-09
RET0001521,PO0012761,VND00193,SKU2181,Raw Material,2022-06-13,Wrong Quantity,75,619.42,46456.5,0,Unassigned,Processed,2022-06
RET0001285,PO0043607,VND00742,SKU2520,Packaging,2022-01-29,Defective Item,308,3252.7,1001831.6,0,Manager_C,Rejected,2022-01
RET0004563,PO0002845,VND00062,SKU1571,Electronics,2023-12-27,Overshipment,459,912.11,418658.49,0,Manager_B,Processed,2023-12
RET0003487,PO0043482,VND00607,SKU1347,IT Equipment,2021-07-14,Expired Product,196,1935.18,379295.28,0,Manager_B,Processed,2021-07
RET0002897,PO0037584,VND00910,SKU4925,Machinery,2023-02-08,Quality Failure,2,136.4,272.8,0,Manager_A,Processed,2023-02
RET0002308,PO0029475,VND00204,SKU3168,Chemicals,2023-07-04,Expired Product,180,1116.75,201015.0,0,Manager_C,Rejected,2023-07
RET0004152,PO0048860,VND00543,SKU1838,Packaging,2021-03-14,Quality Failure,395,3437.68,1357883.6,0,Manager_B,Pending,2021-03
RET0000183,PO0007503,VND00922,SKU2221,Packaging,2024-11-03,Damaged Packaging,232,859.56,199417.92,0,Unassigned,Pending,2024-11
RET0001619,PO0006577,VND00330,SKU1744,Chemicals,2023-08-24,Defective Item,427,2836.65,1211249.55,0,Manager_B,Pending,2023-08
RET0000347,PO0003218,VND00225,SKU5724,Raw Material,2021-01-27,Overshipment,136,3298.19,448553.84,0,Manager_B,Pending,2021-01
RET0003544,PO0012460,VND00882,SKU3298,Packaging,2023-03-31,Overshipment,473,3660.97,1731638.81,1,Manager_C,Processed,2023-03
RET0000197,PO0008448,VND00495,SKU1385,Packaging,2023-08-25,Wrong Quantity,149,4386.11,653530.39,0,Unassigned,Processed,2023-08
RET0001240,PO0044881,VND00780,SKU2198,Electronics,2022-07-20,Wrong Quantity,80,173.24,13859.2,0,Manager_C,Processed,2022-07
RET0003039,PO0025444,VND00163,SKU2909,IT Equipment,2024-08-11,Wrong Item Delivered,28,4461.98,124935.44,0,Unassigned,Processed,2024-08
RET0001682,PO0000159,VND00017,SKU5999,Raw Material,2024-10-25,Damaged Packaging,339,4526.01,1534317.39,1,Manager_C,Rejected,2024-10
RET0001125,PO0039116,VND00908,SKU4072,Packaging,2021-02-05,Wrong Quantity,199,3338.13,664287.87,0,Manager_C,Processed,2021-02
RET0004985,PO0028525,VND00881,SKU2501,Textiles,2022-11-15,Expired Product,283,3298.95,933602.85,0,Manager_B,Pending,2022-11
RET0004102,PO0032132,VND00747,SKU2035,Packaging,2022-01-31,Quality Failure,334,1501.3,501434.2,0,Manager_B,Processed,2022-01
RET0001915,PO0029409,VND00991,SKU1368,Raw Material,2021-11-13,Overshipment,229,1146.32,262507.28,0,Manager_C,Pending,2021-11
RET0000260,PO0001728,VND00336,SKU3811,Chemicals,2022-07-08,Damaged Packaging,344,1421.5,488996.0,0,Manager_B,Pending,2022-07
RET0004647,PO0004635,VND00328,SKU4801,Electronics,2022-09-18,Quality Failure,499,2353.8,1174546.2,0,Manager_C,Processed,2022-09
RET0002367,PO0044538,VND00946,SKU4467,IT Equipment,2023-01-15,Damaged Packaging,304,3180.5,966872.0,0,Manager_A,Processed,2023-01
RET0002863,PO0002936,VND00547,SKU5725,Textiles,2024-07-16,Damaged Packaging,129,684.03,88239.87,0,Manager_C,Pending,2024-07
RET0001206,PO0001804,VND00720,SKU3380,IT Equipment,2022-01-04,Wrong Quantity,171,3586.43,613279.53,0,Unassigned,Processed,2022-01
RET0000792,PO0017547,VND00865,SKU4231,IT Equipment,2022-11-21,Quality Failure,174,3743.51,651370.74,0,Manager_C,Pending,2022-11
RET0004871,PO0020751,VND00129,SKU3494,Electronics,2022-11-21,Wrong Item Delivered,29,1046.41,30345.89,0,Manager_A,Pending,2022-11
RET0004527,PO0023933,VND00341,SKU5588,Electronics,2024-02-03,Expired Product,68,3228.26,219521.68,0,Unassigned,Processed,2024-02
RET0001248,PO0009452,VND00846,SKU5426,Machinery,2023-12-12,Defective Item,110,2719.6,299156.0,0,Manager_A,Processed,2023-12
RET0002020,PO0041073,VND00596,SKU3665,Spare Parts,2024-08-12,Overshipment,490,4359.91,2136355.9,1,Manager_B,Processed,2024-08
RET0000595,PO0009422,VND00240,SKU3626,Machinery,2024-09-02,Wrong Quantity,74,2516.18,186197.32,0,Manager_B,Processed,2024-09
RET0004109,PO0026749,VND00885,SKU4259,Raw Material,2021-12-14,Damaged Packaging,1,3073.69,3073.69,0,Manager_A,Processed,2021-12
RET0000451,PO0011651,VND00126,SKU2940,Chemicals,2021-11-14,Quality Failure,116,3080.77,357369.32,0,Manager_C,Pending,2021-11
RET0000155,PO0042488,VND00222,SKU3480,Machinery,2021-09-01,Wrong Quantity,300,1707.7,512310.0,0,Unassigned,Processed,2021-09
RET0004844,PO0029108,VND00943,SKU1387,Raw Material,2021-07-28,Unknown,203,2320.83,471128.49,0,Unassigned,Processed,2021-07
RET0004278,PO0022892,VND00461,SKU5088,IT Equipment,2021-06-15,Expired Product,70,2270.33,158923.1,0,Manager_A,Pending,2021-06
RET0004980,PO0033965,VND00813,SKU1474,Machinery,2024-02-25,Overshipment,195,4007.2,781404.0,0,Manager_A,Processed,2024-02
RET0001585,PO0027229,VND00302,SKU3435,Chemicals,2021-11-05,Wrong Item Delivered,113,3220.06,363866.78,0,Unassigned,Processed,2021-11
RET0000526,PO0031873,VND00575,SKU2550,Textiles,2021-08-10,Damaged Packaging,452,4657.68,2105271.36,1,Manager_B,Rejected,2021-08
RET0000641,PO0029917,VND00723,SKU3666,Packaging,2023-12-22,Expired Product,198,1932.21,382577.58,0,Manager_C,Processed,2023-12
RET0004486,PO0002223,VND00603,SKU1281,Spare Parts,2022-06-19,Damaged Packaging,160,4496.83,719492.8,0,Unassigned,Pending,2022-06
RET0000596,PO0049670,VND00750,SKU2850,Textiles,2021-10-28,Wrong Item Delivered,39,326.51,12733.89,0,Unassigned,Pending,2021-10
RET0002567,PO0046853,VND00403,SKU5820,Raw Material,2023-01-13,Wrong Quantity,289,481.19,139063.91,0,Manager_B,Pending,2023-01
RET0002129,PO0018692,VND00584,SKU2710,Packaging,2023-04-12,Quality Failure,327,1654.46,541008.42,0,Unassigned,Pending,2023-04
RET0002351,PO0003971,VND00266,SKU2210,Electronics,2021-02-28,Damaged Packaging,269,4540.82,1221480.58,0,Manager_C,Pending,2021-02
RET0000788,PO0014792,VND00040,SKU4620,Electronics,2022-12-26,Defective Item,471,22.05,10385.55,0,Manager_C,Pending,2022-12
RET0002587,PO0037522,VND00202,SKU5142,Textiles,2021-07-16,Wrong Quantity,348,1404.2,488661.6,0,Manager_A,Pending,2021-07
RET0001308,PO0033277,VND00319,SKU4673,Packaging,2023-04-10,Expired Product,487,2643.06,1287170.22,0,Unassigned,Processed,2023-04
RET0003714,PO0042454,VND00598,SKU5976,Packaging,2023-03-30,Defective Item,210,4353.6,914256.0,0,Unassigned,Pending,2023-03
RET0003823,PO0010837,VND00866,SKU2301,Chemicals,2022-12-07,Unknown,261,2169.02,566114.22,0,Manager_C,Processed,2022-12
RET0002222,PO0045777,VND00273,SKU1714,Textiles,2022-11-30,Damaged Packaging,389,290.82,113128.98,0,Manager_A,Pending,2022-11
RET0000982,PO0024788,VND00931,SKU5953,Chemicals,2021-10-28,Damaged Packaging,107,3333.63,356698.41,0,Manager_A,Pending,2021-10
RET0000235,PO0024972,VND00740,SKU1658,Raw Material,2022-11-30,Defective Item,156,2009.09,313418.04,0,Manager_C,Pending,2022-11
RET0004779,PO0028143,VND00741,SKU4541,IT Equipment,2022-02-02,Defective Item,279,4221.15,1177700.85,0,Unassigned,Processed,2022-02
RET0003145,PO0043219,VND00090,SKU4432,Textiles,2023-05-28,Overshipment,45,2496.65,112349.25,0,Manager_B,Pending,2023-05
RET0004017,PO0002786,VND00385,SKU2251,Textiles,2023-08-30,Defective Item,109,918.34,100099.06,0,Unassigned,Processed,2023-08
RET0003134,PO0034693,VND00416,SKU2662,IT Equipment,2022-02-28,Wrong Item Delivered,427,1077.71,460182.17,0,Manager_B,Rejected,2022-02
RET0001111,PO0026937,VND00410,SKU3164,Packaging,2022-10-22,Unknown,299,2794.4,835525.6,0,Manager_C,Unknown,2022-10
RET0001972,PO0017071,VND00998,SKU4961,Chemicals,2024-08-15,Expired Product,421,4636.71,1952054.91,1,Manager_B,Processed,2024-08
RET0003941,PO0014439,VND00517,SKU4858,Packaging,2022-11-04,Expired Product,421,4705.06,1980830.26,1,Manager_B,Pending,2022-11
RET0004187,PO0019435,VND00206,SKU1169,Packaging,2024-05-31,Wrong Item Delivered,168,1779.75,298998.0,0,Unassigned,Processed,2024-05
RET0003766,PO0038830,VND00459,SKU1505,Chemicals,2022-08-12,Quality Failure,218,4037.78,880236.04,0,Manager_A,Pending,2022-08
RET0001333,PO0012093,VND00160,SKU4833,Textiles,2023-09-19,Damaged Packaging,280,1208.47,338371.6,0,Manager_B,Processed,2023-09
RET0003097,PO0046776,VND00426,SKU5327,Packaging,2021-03-24,Wrong Quantity,440,4088.03,1798733.2,1,Manager_C,Rejected,2021-03
RET0004076,PO0040782,VND00202,SKU5737,Packaging,2021-11-07,Wrong Item Delivered,200,3455.91,691182.0,0,Manager_B,Pending,2021-11
RET0004311,PO0036079,VND00661,SKU3932,Chemicals,2024-05-06,Overshipment,215,1025.67,220519.05,0,Unassigned,Rejected,2024-05
RET0000538,PO0031061,VND00198,SKU5011,Machinery,2023-01-01,Quality Failure,354,2658.05,940949.7,0,Manager_C,Processed,2023-01
RET0001115,PO0029145,VND00762,SKU1023,Electronics,2021-08-16,Wrong Quantity,311,3211.21,998686.31,0,Unassigned,Pending,2021-08
RET0004543,PO0029322,VND00333,SKU1609,Packaging,2024-09-19,Expired Product,281,2463.52,692249.12,0,Unassigned,Processed,2024-09
RET0004279,PO0002418,VND00047,SKU4529,Machinery,2022-09-28,Damaged Packaging,487,1884.56,917780.72,0,Manager_C,Processed,2022-09
RET0000680,PO0023922,VND00209,SKU1508,Spare Parts,2021-05-27,Overshipment,334,2925.07,976973.38,0,Manager_C,Pending,2021-05
RET0004536,PO0006401,VND00510,SKU3063,IT Equipment,2024-05-16,Quality Failure,95,2967.64,281925.8,0,Manager_A,Pending,2024-05
RET0002453,PO0031909,VND00319,SKU3550,Chemicals,2023-07-02,Damaged Packaging,490,1784.77,874537.3,0,Manager_A,Pending,2023-07
RET0000991,PO0048359,VND00128,SKU4390,IT Equipment,2021-01-03,Wrong Quantity,236,2810.98,663391.28,0,Manager_B,Processed,2021-01
RET0003643,PO0042105,VND00060,SKU3585,Machinery,2023-01-18,Expired Product,433,3030.37,1312150.21,0,Manager_B,Rejected,2023-01
RET0000695,PO0038951,VND00009,SKU1257,Textiles,2021-10-10,Wrong Item Delivered,47,886.37,41659.39,0,Unassigned,Processed,2021-10
RET0002187,PO0001301,VND00516,SKU5202,IT Equipment,2022-01-14,Expired Product,395,2750.25,1086348.75,0,Manager_A,Pending,2022-01
RET0004235,PO0021647,VND00908,SKU2168,Machinery,2022-05-06,Expired Product,141,121.09,17073.69,0,Manager_C,Processed,2022-05
RET0001970,PO0025319,VND00275,SKU5859,Electronics,2022-01-18,Quality Failure,5,560.93,2804.65,0,Manager_A,Pending,2022-01
RET0004817,PO0042321,VND00522,SKU2421,Chemicals,2021-10-28,Wrong Quantity,229,3988.84,913444.36,0,Manager_C,Processed,2021-10
RET0002397,PO0022869,VND00136,SKU4178,Machinery,2021-05-13,Overshipment,338,1691.39,571689.82,0,Manager_B,Pending,2021-05
RET0003781,PO0037798,VND00493,SKU2562,Textiles,2021-04-21,Damaged Packaging,406,2719.39,1104072.34,0,Manager_A,Processed,2021-04
RET0000838,PO0039446,VND00017,SKU4875,Spare Parts,2024-03-08,Wrong Item Delivered,127,2673.69,339558.63,0,Unassigned,Processed,2024-03
RET0001321,PO0039140,VND00102,SKU3686,Machinery,2024-12-20,Expired Product,287,2631.55,755254.85,0,Manager_A,Pending,2024-12
RET0002940,PO0033852,VND00217,SKU3175,Raw Material,2023-09-19,Quality Failure,195,1866.86,364037.7,0,Unassigned,Processed,2023-09
RET0000823,PO0009661,VND00311,SKU1389,Textiles,2023-02-15,Wrong Item Delivered,26,133.86,3480.36,0,Manager_B,Processed,2023-02
RET0001712,PO0045302,VND00755,SKU5121,Electronics,2022-01-09,Damaged Packaging,47,3756.93,176575.71,0,Unassigned,Processed,2022-01
RET0001446,PO0010053,VND00710,SKU3966,Spare Parts,2022-09-02,Expired Product,373,2846.43,1061718.39,0,Manager_C,Rejected,2022-09
RET0002194,PO0039595,VND00017,SKU4958,Textiles,2024-03-04,Damaged Packaging,443,1800.34,797550.62,0,Unassigned,Processed,2024-03
RET0000317,PO0049713,VND00786,SKU3001,Packaging,2023-01-22,Overshipment,64,2830.43,181147.52,0,Manager_A,Processed,2023-01
RET0004670,PO0046848,VND00304,SKU5246,Electronics,2022-08-11,Defective Item,28,2883.91,80749.48,0,Manager_B,Processed,2022-08
RET0002765,PO0047484,VND00427,SKU1908,Spare Parts,2021-10-16,Wrong Quantity,140,1146.23,160472.2,0,Manager_B,Processed,2021-10
RET0000730,PO0022365,VND00139,SKU3696,Spare Parts,2022-11-06,Overshipment,50,2466.99,123349.5,0,Manager_A,Pending,2022-11
RET0003190,PO0031848,VND00146,SKU1940,Raw Material,2024-10-01,Unknown,458,4119.73,1886836.34,1,Manager_B,Processed,2024-10
RET0003834,PO0010735,VND00474,SKU3440,IT Equipment,2023-04-22,Wrong Quantity,61,4914.45,299781.45,0,Unassigned,Processed,2023-04
RET0004046,PO0010672,VND00722,SKU3128,Electronics,2024-09-14,Wrong Item Delivered,66,3609.32,238215.12,0,Manager_B,Processed,2024-09
RET0001638,PO0007918,VND00545,SKU5869,IT Equipment,2023-07-05,Damaged Packaging,35,3681.48,128851.8,0,Unassigned,Processed,2023-07
RET0002634,PO0032236,VND00954,SKU4081,IT Equipment,2022-08-05,Wrong Item Delivered,250,759.09,189772.5,0,Manager_B,Processed,2022-08
RET0002667,PO0042939,VND00602,SKU5860,Electronics,2022-09-14,Wrong Quantity,225,1449.87,326220.75,0,Manager_C,Processed,2022-09
RET0002190,PO0029955,VND00240,SKU3641,Machinery,2021-12-10,Unknown,413,903.62,373195.06,0,Unassigned,Processed,2021-12
RET0000465,PO0044939,VND00061,SKU1365,Electronics,2023-08-27,Defective Item,324,210.56,68221.44,0,Manager_B,Processed,2023-08
RET0002922,PO0004068,VND00465,SKU4140,Spare Parts,2021-02-15,Damaged Packaging,387,612.42,237006.54,0,Manager_A,Processed,2021-02
RET0004561,PO0016822,VND00161,SKU5578,Chemicals,2023-05-11,Quality Failure,384,167.05,64147.2,0,Unassigned,Pending,2023-05
RET0002321,PO0041588,VND00044,SKU2324,IT Equipment,2024-11-11,Damaged Packaging,350,4058.25,1420387.5,0,Unassigned,Pending,2024-11
RET0003744,PO0012283,VND00459,SKU3687,Packaging,2021-09-14,Overshipment,178,968.11,172323.58,0,Unassigned,Processed,2021-09
