Shipment_ID,PO_ID,Vendor_ID,Shipment_Mode,Carrier_Name,Dispatch_Date,Delivered_Date,Freight_Cost_INR,Shipment_Weight_KG,Freight_Cost_Per_KG,Origin_Country,Destination_Warehouse,Damage_Flag,Transit_Days,Month_Start
SHP00012309,PO0021072,VND00962,Road,Gati,2024-09-15,2024-10-19,104027.23,14780.9,7.04,Thailand,WH10,No,34,2024-09-01
SHP00012310,PO0013902,VND00412,Air,Gati,2022-02-03,2022-02-13,125623.28,13818.2,9.09,Japan,WH07,No,10,2022-02-01
SHP00012311,PO0039223,VND00520,Road,Hapag-Lloyd,2022-07-31,2022-08-22,242230.99,6267.9,38.65,Germany,WH01,No,22,2022-07-01
SHP00012312,PO0036336,VND00842,Unknown,Ecom Express,2021-07-01,2021-08-06,150812.8,19488.2,7.74,Vietnam,WH01,No,36,2021-07-01
SHP00012313,PO0029503,VND00006,Rail,DHL,2024-09-29,2024-10-12,132893.77,14397.2,9.23,USA,WH01,No,13,2024-09-01
SHP00012314,PO0034237,VND00555,Road,DHL,2023-11-11,2023-12-20,179114.77,17561.6,10.2,Bangladesh,WH03,No,39,2023-11-01
SHP00012315,PO0006663,VND00023,Road,Hapag-Lloyd,2021-06-19,2021-06-28,72592.27,2729.6,26.59,USA,WH01,No,9,2021-06-01
SHP00012316,PO0036622,VND00596,Road,BlueDart,2024-12-23,2024-12-31,195832.16,7479.9,26.18,India,WH08,No,8,2024-12-01
SHP00012317,PO0019434,VND00366,Sea,FedEx,2023-07-25,2023-08-14,167116.62,15167.3,11.02,India,WH05,No,20,2023-07-01
SHP00012318,PO0049788,VND00567,Air,Hapag-Lloyd,2021-05-14,2021-06-24,141595.11,15071.6,9.39,South Korea,WH08,No,41,2021-05-01
SHP00012319,PO0049113,VND00767,Rail,Maersk,2022-05-26,2022-06-05,94274.06,9244.9,10.2,Bangladesh,WH04,No,10,2022-05-01
SHP00012320,PO0020435,VND00558,Air,DHL,2022-09-30,2022-11-13,76221.63,9159.2,8.32,India,WH10,No,44,2022-09-01
SHP00012321,PO0024892,VND00275,Road,DHL,2023-12-11,2023-12-27,4992.9,9349.2,0.53,Japan,WH03,No,16,2023-12-01
SHP00012322,PO0024447,VND00666,Road,DTDC,2024-05-11,2024-05-26,66205.98,17244.0,3.84,Malaysia,WH09,Yes,15,2024-05-01
SHP00012323,PO0029028,VND00822,Road,Gati,2023-11-06,2023-11-28,145367.25,3134.2,46.38,Vietnam,WH09,No,22,2023-11-01
SHP00012324,PO0023821,VND00133,Rail,DTDC,2021-02-22,2021-02-26,183966.97,15559.1,11.82,South Korea,WH10,No,4,2021-02-01
SHP00012325,PO0017199,VND00991,Air,Ecom Express,2024-09-19,2024-09-29,161450.49,15532.1,10.39,Thailand,WH06,Yes,10,2024-09-01
SHP00012326,PO0036715,VND00059,Rail,Ecom Express,2021-01-10,2021-01-19,137994.29,16820.6,8.2,USA,WH09,No,9,2021-01-01
SHP00012327,PO0031459,VND00633,Road,Hapag-Lloyd,2023-04-19,2023-05-07,144285.25,18879.7,7.64,Bangladesh,WH09,No,18,2023-04-01
SHP00012328,PO0019479,VND00486,Road,DTDC,2021-02-21,2021-03-27,221544.65,13036.7,16.99,Japan,WH05,No,34,2021-02-01
SHP00012329,PO0022033,VND00212,Sea,FedEx,2024-02-19,,4142.86,7353.3,0.56,Bangladesh,WH07,No,,2024-02-01
SHP00012330,PO0049359,VND00178,Road,DHL,2024-12-25,2025-01-06,235348.06,9117.8,25.81,China,WH03,No,12,2024-12-01
SHP00012331,PO0049333,VND00427,Sea,Gati,2022-06-03,2022-07-06,17868.38,8920.1,2.0,Thailand,WH01,No,33,2022-06-01
SHP00012332,PO0003397,VND00843,Rail,DHL,2022-12-03,2023-01-01,179736.53,4686.1,38.36,Vietnam,WH02,No,29,2022-12-01
SHP00012333,PO0043776,VND00681,Rail,Maersk,2022-08-11,2022-09-24,249180.48,13284.4,18.76,Malaysia,WH08,Yes,44,2022-08-01
SHP00012334,PO0046274,VND00442,Rail,DHL,2022-09-11,2022-09-25,78488.72,10573.9,7.42,India,WH04,No,14,2022-09-01
SHP00012335,PO0021436,VND00080,Rail,BlueDart,2023-03-18,2023-04-30,249360.29,16372.3,15.23,Thailand,WH10,No,43,2023-03-01
SHP00012336,PO0000364,VND00062,Rail,DTDC,2023-07-07,2023-07-22,173075.31,1335.3,129.62,Thailand,WH03,Yes,15,2023-07-01
SHP00012337,PO0049254,VND00275,Sea,FedEx,2023-07-31,2023-09-06,146541.58,14655.5,10.0,China,WH10,No,37,2023-07-01
SHP00012338,PO0043150,VND00508,Sea,Gati,2023-10-13,2023-11-24,196388.32,13842.1,14.19,Vietnam,WH07,No,42,2023-10-01
SHP00012339,PO0004865,VND00848,Road,Gati,2024-09-16,2024-10-06,69525.31,10259.1,6.78,Japan,WH01,No,20,2024-09-01
SHP00012340,PO0033831,VND00564,Rail,DHL,2022-04-05,2022-04-15,215117.72,3124.5,68.85,Japan,WH02,No,10,2022-04-01
SHP00012341,PO0049206,VND00143,Rail,Hapag-Lloyd,2021-06-04,2021-06-19,237114.43,2931.0,80.9,Germany,WH02,No,15,2021-06-01
SHP00012342,PO0035643,VND00139,Road,Maersk,2022-12-23,2023-01-11,228031.89,13139.5,17.35,Japan,WH03,No,19,2022-12-01
SHP00012343,PO0033676,VND00037,Road,Ecom Express,2022-08-06,2022-09-11,225083.92,16490.1,13.65,Japan,WH06,No,36,2022-08-01
SHP00012344,PO0045526,VND00532,Sea,BlueDart,2024-04-11,2024-05-19,58932.49,4176.5,14.11,Vietnam,WH09,No,38,2024-04-01
SHP00012345,PO0004822,VND00896,Road,Hapag-Lloyd,2022-08-11,2022-08-16,157487.5,2391.6,65.85,India,WH06,No,5,2022-08-01
SHP00012346,PO0017501,VND00458,Rail,Maersk,2022-01-15,2022-02-14,210684.27,4198.8,50.18,Thailand,WH04,No,30,2022-01-01
SHP00012347,PO0015103,VND00895,Air,BlueDart,2021-01-31,2021-02-25,25297.93,8577.2,2.95,Bangladesh,WH07,Yes,25,2021-01-01
SHP00012348,PO0041306,VND00555,Road,BlueDart,2021-02-14,2021-02-15,121022.45,545.3,221.94,South Korea,WH07,Yes,1,2021-02-01
SHP00012349,PO0047292,VND00349,Road,FedEx,2021-05-27,2021-06-01,112166.11,16217.1,6.92,Vietnam,WH04,No,5,2021-05-01
SHP00012350,PO0040614,VND00939,Air,DTDC,2023-01-15,2023-02-06,51584.2,7658.2,6.74,USA,WH04,Yes,22,2023-01-01
SHP00012351,PO0040939,VND00818,Sea,Gati,2024-12-24,2025-01-24,3355.33,10062.6,0.33,Thailand,WH02,No,31,2024-12-01
SHP00012352,PO0047112,VND00532,Sea,BlueDart,2021-01-19,2021-02-02,161787.42,4355.9,37.14,China,WH03,Yes,14,2021-01-01
SHP00012353,PO0010930,VND00019,Rail,Hapag-Lloyd,2022-04-13,2022-05-21,141264.53,19980.5,7.07,Malaysia,WH06,No,38,2022-04-01
SHP00012354,PO0017814,VND00671,Rail,BlueDart,2024-06-03,2024-06-15,13800.22,12705.1,1.09,South Korea,WH08,No,12,2024-06-01
SHP00012355,PO0019967,VND00283,Unknown,Hapag-Lloyd,2022-08-08,2022-09-10,185004.27,17093.6,10.82,China,WH07,No,33,2022-08-01
SHP00012356,PO0025110,VND00990,Sea,Gati,2024-12-04,2024-12-26,79599.54,3622.6,21.97,Thailand,WH01,No,22,2024-12-01
SHP00012357,PO0027368,VND00851,Sea,DTDC,2023-12-04,2024-01-09,11287.97,4428.6,2.55,Japan,WH10,Yes,36,2023-12-01
SHP00012358,PO0003896,VND00174,Rail,DHL,2022-08-28,2022-10-02,67568.73,17978.2,3.76,Malaysia,WH04,No,35,2022-08-01
SHP00012359,PO0029637,VND00643,Sea,Maersk,2021-05-31,2021-07-03,23958.51,7532.7,3.18,India,WH10,No,33,2021-05-01
SHP00012360,PO0019818,VND00583,Sea,BlueDart,2023-05-16,2023-06-10,189890.03,11989.9,15.84,Thailand,WH04,No,25,2023-05-01
SHP00012361,PO0003355,VND00410,Road,Gati,2024-09-25,2024-10-09,198549.18,12085.6,16.43,USA,WH05,No,14,2024-09-01
SHP00012362,PO0009070,VND00413,Sea,Gati,2021-06-08,2021-06-16,234830.07,8120.1,28.92,Japan,WH01,No,8,2021-06-01
SHP00012363,PO0031191,VND00396,Air,FedEx,2021-01-03,2021-01-10,80914.34,8815.1,9.18,Vietnam,WH09,No,7,2021-01-01
SHP00012364,PO0048006,VND00108,Air,FedEx,2022-02-16,2022-03-02,102195.54,8588.1,11.9,Vietnam,WH08,No,14,2022-02-01
SHP00012365,PO0007449,VND00548,Air,Hapag-Lloyd,2021-08-14,2021-08-23,100847.97,6451.7,15.63,Malaysia,WH08,Yes,9,2021-08-01
SHP00012366,PO0029965,VND00738,Air,DHL,2021-04-22,2021-05-10,183810.52,18867.7,9.74,India,WH09,Yes,18,2021-04-01
SHP00012367,PO0037530,VND00909,Rail,DHL,2023-05-31,2023-07-08,5287.15,8499.8,0.62,Germany,WH08,Yes,38,2023-05-01
SHP00012368,PO0022072,VND00943,Air,DTDC,2021-03-27,2021-04-26,160461.93,18347.6,8.75,Japan,WH07,Yes,30,2021-03-01
SHP00012369,PO0002084,VND00717,Air,Gati,2022-04-04,2022-04-07,157324.78,15628.0,10.07,Malaysia,WH05,No,3,2022-04-01
SHP00012370,PO0032338,VND00214,Road,Maersk,2024-11-15,2024-12-29,145319.92,7789.4,18.66,India,WH07,No,44,2024-11-01
SHP00012371,PO0008968,VND00845,Sea,DTDC,2023-05-25,2023-06-02,201401.39,6870.6,29.31,USA,WH05,No,8,2023-05-01
SHP00012372,PO0034993,VND00475,Air,BlueDart,2023-12-09,2024-01-15,44701.5,15085.4,2.96,Japan,WH10,No,37,2023-12-01
SHP00012373,PO0048976,VND00845,Road,FedEx,2023-03-26,2023-05-08,191950.0,9393.1,20.44,Malaysia,WH06,No,43,2023-03-01
SHP00012374,PO0047547,VND00241,Sea,FedEx,2021-08-06,2021-09-04,247131.38,663.9,372.24,India,WH03,No,29,2021-08-01
SHP00012375,PO0001535,VND00359,Sea,Gati,2022-08-30,2022-09-30,25334.61,13161.2,1.92,India,WH09,No,31,2022-08-01
SHP00012376,PO0015010,VND00553,Air,BlueDart,2021-01-02,2021-02-01,101981.32,15104.5,6.75,Thailand,WH03,No,30,2021-01-01
SHP00012377,PO0013671,VND00185,Road,BlueDart,2022-02-02,2022-03-13,214053.08,894.0,239.43,Vietnam,WH04,Yes,39,2022-02-01
SHP00012378,PO0016488,VND00980,Sea,Hapag-Lloyd,2022-01-19,2022-03-02,14477.62,5399.8,2.68,Japan,WH02,No,42,2022-01-01
SHP00012379,PO0006037,VND00994,Road,Ecom Express,2021-07-15,2021-08-28,182307.41,3113.9,58.55,Germany,WH06,No,44,2021-07-01
SHP00012380,PO0037752,VND00877,Sea,Ecom Express,2021-06-21,2021-07-30,11925.52,19265.9,0.62,Germany,WH06,Yes,39,2021-06-01
SHP00012381,PO0035601,VND00815,Air,Maersk,2021-11-22,2021-12-26,229332.8,5037.0,45.53,Vietnam,WH05,No,34,2021-11-01
SHP00012382,PO0013820,VND00822,Sea,DTDC,2024-01-20,2024-02-02,176770.53,9507.2,18.59,Germany,WH04,No,13,2024-01-01
SHP00012383,PO0044558,VND00812,Air,DTDC,2023-08-03,2023-08-19,103917.79,19473.1,5.34,Malaysia,WH06,No,16,2023-08-01
SHP00012384,PO0041484,VND00254,Air,Maersk,2022-12-25,2022-12-26,205818.9,4531.7,45.42,Malaysia,WH09,No,1,2022-12-01
SHP00012385,PO0006167,VND00132,Rail,DHL,2023-02-16,2023-02-20,122296.32,4191.3,29.18,Vietnam,WH05,Yes,4,2023-02-01
SHP00012386,PO0015122,VND00152,Road,DHL,2024-10-02,2024-10-06,229915.21,10866.0,21.16,Japan,WH07,No,4,2024-10-01
SHP00012387,PO0024152,VND00724,Road,Hapag-Lloyd,2022-07-12,2022-07-15,131957.06,16887.3,7.81,Vietnam,WH09,No,3,2022-07-01
SHP00012388,PO0014119,VND00497,Air,Maersk,2022-01-09,2022-01-19,152006.44,9383.6,16.2,Malaysia,WH08,No,10,2022-01-01
SHP00012389,PO0046501,VND00488,Air,DHL,2023-05-21,2023-06-16,151269.93,919.6,164.5,China,WH09,No,26,2023-05-01
SHP00012390,PO0013948,VND00119,Road,DTDC,2024-03-27,2024-03-30,180040.16,12282.6,14.66,China,WH03,Yes,3,2024-03-01
SHP00012391,PO0016710,VND00377,Rail,BlueDart,2022-07-23,2022-09-04,57208.85,3259.6,17.55,Vietnam,WH01,No,43,2022-07-01
SHP00012392,PO0004824,VND00083,Sea,BlueDart,2022-03-23,2022-04-14,50416.51,1389.6,36.28,India,WH02,Yes,22,2022-03-01
SHP00012393,PO0015238,VND00496,Rail,DTDC,2022-03-11,2022-03-16,32574.29,17035.1,1.91,Malaysia,WH10,No,5,2022-03-01
SHP00012394,PO0015101,VND00869,Rail,DHL,2023-02-20,2023-03-19,93090.1,13339.7,6.98,Bangladesh,WH07,No,27,2023-02-01
SHP00012395,PO0014362,VND00895,Sea,FedEx,2024-12-31,2025-01-01,100623.9,6064.6,16.59,USA,WH03,No,1,2024-12-01
SHP00012396,PO0013215,VND00552,Rail,BlueDart,2023-11-04,2023-12-13,5956.97,18409.1,0.32,South Korea,WH07,No,39,2023-11-01
SHP00012397,PO0048975,VND00797,Air,DHL,2022-09-16,2022-09-23,242724.31,16297.9,14.89,Bangladesh,WH02,Yes,7,2022-09-01
SHP00012398,PO0008648,VND00639,Air,Ecom Express,2022-06-30,2022-07-29,75987.34,17878.4,4.25,South Korea,WH06,No,29,2022-06-01
SHP00012399,PO0004539,VND00117,Rail,DHL,2021-04-27,2021-05-24,68819.36,6103.9,11.27,USA,WH06,No,27,2021-04-01
SHP00012400,PO0035515,VND00222,Air,Gati,2022-10-13,2022-11-17,219317.61,15277.9,14.36,India,WH08,No,35,2022-10-01
SHP00012401,PO0036809,VND00590,Rail,Ecom Express,2021-04-14,2021-05-27,101641.07,664.4,152.98,USA,WH05,No,43,2021-04-01
SHP00012402,PO0002388,VND00501,Sea,DHL,2023-09-10,2023-10-05,53783.97,14357.7,3.75,Japan,WH08,No,25,2023-09-01
SHP00012403,PO0039523,VND00951,Sea,Gati,2024-12-27,2025-01-05,218821.6,16814.1,13.01,South Korea,WH10,No,9,2024-12-01
SHP00012404,PO0014795,VND00728,Road,Hapag-Lloyd,2024-02-28,2024-03-22,1706.74,5091.8,0.34,Germany,WH04,No,23,2024-02-01
SHP00012405,PO0019438,VND00191,Rail,Hapag-Lloyd,2024-04-18,2024-05-06,173030.36,414.5,417.44,Thailand,WH09,No,18,2024-04-01
SHP00012406,PO0018290,VND00712,Rail,Gati,2021-12-09,2021-12-17,186648.25,17550.6,10.63,Malaysia,WH09,No,8,2021-12-01
SHP00012407,PO0046561,VND00151,Sea,Gati,2024-08-23,2024-08-26,172439.52,249.5,691.14,Malaysia,WH04,No,3,2024-08-01
SHP00012408,PO0022605,VND00864,Sea,DTDC,2021-11-27,,27699.42,3310.1,8.37,India,WH02,Yes,,2021-11-01
SHP00012409,PO0045598,VND00332,Rail,FedEx,2022-01-20,2022-01-28,220037.97,13737.2,16.02,Bangladesh,WH03,No,8,2022-01-01
SHP00012410,PO0048772,VND00315,Rail,DTDC,2023-06-30,2023-08-06,17388.71,3635.9,4.78,Bangladesh,WH10,No,37,2023-06-01
SHP00012411,PO0037671,VND00679,Road,BlueDart,2024-04-02,2024-05-16,98281.17,16956.8,5.8,India,WH04,No,44,2024-04-01
SHP00012412,PO0035898,VND00625,Sea,Gati,2024-06-07,2024-07-20,155044.11,18538.7,8.36,India,WH04,No,43,2024-06-01
SHP00012413,PO0044970,VND00286,Air,DHL,2022-07-25,2022-09-05,226908.08,9648.2,23.52,China,WH04,No,42,2022-07-01
SHP00012414,PO0000075,VND00612,Rail,FedEx,2024-03-13,2024-04-11,106848.4,2985.9,35.78,Bangladesh,WH04,No,29,2024-03-01
SHP00012415,PO0041773,VND00341,Air,Gati,2022-11-29,2023-01-08,167990.55,7761.1,21.65,USA,WH06,No,40,2022-11-01
SHP00012416,PO0001972,VND00241,Road,Maersk,2023-07-29,2023-08-24,41080.53,7302.2,5.63,Bangladesh,WH01,No,26,2023-07-01
SHP00012417,PO0024118,VND00982,Air,BlueDart,2023-12-12,2024-01-20,168295.88,1865.8,90.2,South Korea,WH07,No,39,2023-12-01
SHP00012418,PO0004469,VND00605,Air,BlueDart,2024-03-10,2024-03-17,215441.18,6074.6,35.47,Germany,WH04,No,7,2024-03-01
SHP00012419,PO0018967,VND00980,Road,Maersk,2022-04-18,2022-05-04,106012.03,12370.3,8.57,China,WH04,Yes,16,2022-04-01
SHP00012420,PO0031043,VND00120,Air,Maersk,2024-11-28,2024-12-06,74754.44,2148.4,34.8,India,WH10,Yes,8,2024-11-01
SHP00012421,PO0035472,VND00070,Air,DTDC,2024-12-29,2025-02-11,111169.16,8087.4,13.75,China,WH09,No,44,2024-12-01
SHP00012422,PO0044468,VND00734,Sea,DTDC,2022-03-25,2022-04-23,139838.0,13849.7,10.1,Thailand,WH05,No,29,2022-03-01
SHP00012423,PO0011643,VND00518,Rail,Gati,2022-11-05,2022-11-28,212251.82,18715.9,11.34,USA,WH09,No,23,2022-11-01
SHP00012424,PO0036651,VND00300,Rail,DTDC,2021-07-07,2021-08-09,49084.42,2851.0,17.22,Bangladesh,WH08,No,33,2021-07-01
SHP00012425,PO0003169,VND00617,Air,BlueDart,2023-04-14,2023-04-28,182426.91,5543.9,32.91,Japan,WH10,No,14,2023-04-01
SHP00012426,PO0004742,VND00151,Air,Hapag-Lloyd,2021-10-10,2021-11-17,88171.34,7316.1,12.05,Malaysia,WH01,No,38,2021-10-01
SHP00012427,PO0019911,VND00419,Air,Maersk,2024-02-16,2024-02-27,147050.43,15311.2,9.6,India,WH03,No,11,2024-02-01
SHP00012428,PO0003557,VND00039,Road,Maersk,2021-06-24,2021-07-19,145828.26,9877.5,14.76,Germany,WH07,Yes,25,2021-06-01
SHP00012429,PO0012025,VND00693,Rail,Hapag-Lloyd,2022-07-08,2022-07-24,83849.41,10082.3,8.32,South Korea,WH02,No,16,2022-07-01
SHP00012430,PO0014128,VND00292,Road,Gati,2023-09-25,2023-11-05,241017.87,10751.2,22.42,Thailand,WH06,No,41,2023-09-01
SHP00012431,PO0025107,VND00085,Sea,BlueDart,2022-04-06,2022-05-01,80010.7,7135.4,11.21,USA,WH10,No,25,2022-04-01
SHP00012432,PO0040731,VND00292,Air,BlueDart,2024-01-23,2024-02-20,204203.21,19630.6,10.4,India,WH10,Yes,28,2024-01-01
SHP00012433,PO0032381,VND00455,Road,Hapag-Lloyd,2022-05-26,2022-06-09,216952.14,17226.7,12.59,Japan,WH04,No,14,2022-05-01
SHP00012434,PO0039536,VND00951,Air,DHL,2023-09-19,2023-09-21,7962.54,7602.9,1.05,India,WH01,No,2,2023-09-01
SHP00012435,PO0031218,VND00993,Sea,Hapag-Lloyd,2021-03-24,2021-04-21,8539.87,9327.3,0.92,South Korea,WH09,No,28,2021-03-01
SHP00012436,PO0042143,VND00302,Road,DTDC,2021-06-19,2021-07-04,189621.27,1509.1,125.65,Germany,WH08,No,15,2021-06-01
SHP00012437,PO0007041,VND01000,Road,DTDC,2024-02-27,2024-03-28,10994.27,13293.0,0.83,China,WH01,No,30,2024-02-01
SHP00012438,PO0004306,VND00596,Air,DHL,2022-03-20,2022-04-07,117852.66,16675.2,7.07,USA,WH05,No,18,2022-03-01
SHP00012439,PO0040549,VND00216,Sea,FedEx,2023-11-20,2023-12-28,102362.77,14906.0,6.87,USA,WH08,Yes,38,2023-11-01
SHP00012440,PO0039195,VND00141,Road,Maersk,2024-09-25,2024-10-07,174865.87,7732.7,22.61,Japan,WH09,No,12,2024-09-01
SHP00012441,PO0045309,VND00852,Road,DHL,2022-04-11,2022-04-28,65217.35,14789.3,4.41,Japan,WH06,Yes,17,2022-04-01
SHP00012442,PO0009204,VND00003,Road,BlueDart,2023-04-23,2023-04-26,47285.19,16912.6,2.8,Germany,WH01,No,3,2023-04-01
SHP00012443,PO0045139,VND00294,Sea,Hapag-Lloyd,2022-07-05,2022-07-29,85903.61,15185.8,5.66,USA,WH10,No,24,2022-07-01
SHP00012444,PO0010665,VND00632,Sea,DTDC,2022-11-05,2022-11-15,120930.11,15500.6,7.8,India,WH02,No,10,2022-11-01
SHP00012445,PO0042255,VND00399,Air,FedEx,2021-06-13,2021-06-21,62559.67,16779.8,3.73,China,WH10,Yes,8,2021-06-01
SHP00012446,PO0006585,VND00267,Air,DHL,2024-12-08,2024-12-27,209557.24,3986.1,52.57,Malaysia,WH02,No,19,2024-12-01
SHP00012447,PO0021863,VND00097,Air,BlueDart,2023-11-04,2023-12-14,41256.03,13125.9,3.14,Thailand,WH08,No,40,2023-11-01
SHP00012448,PO0032945,VND00614,Rail,FedEx,2024-06-17,2024-06-21,131606.13,15688.6,8.39,Germany,WH10,No,4,2024-06-01
SHP00012449,PO0005317,VND00879,Road,DHL,2021-06-18,2021-07-19,112578.74,12904.0,8.72,Germany,WH06,No,31,2021-06-01
SHP00012450,PO0026307,VND00613,Road,BlueDart,2024-09-10,2024-10-13,176320.56,1054.9,167.14,Vietnam,WH09,No,33,2024-09-01
SHP00012451,PO0021759,VND00993,Sea,Ecom Express,2024-11-12,2024-12-13,143539.62,19185.8,7.48,China,WH01,No,31,2024-11-01
SHP00012452,PO0033135,VND00467,Rail,Gati,2024-06-22,2024-07-09,209752.91,11362.0,18.46,Japan,WH07,No,17,2024-06-01
SHP00012453,PO0029985,VND00403,Rail,Ecom Express,2023-05-02,2023-05-31,141045.23,8357.2,16.88,India,WH03,No,29,2023-05-01
SHP00012454,PO0027305,VND00381,Rail,FedEx,2023-02-09,2023-03-14,56155.66,8843.2,6.35,China,WH01,No,33,2023-02-01
SHP00012455,PO0013378,VND00736,Rail,DHL,2021-10-31,2021-11-25,52589.25,10596.4,4.96,Thailand,WH07,No,25,2021-10-01
SHP00012456,PO0034841,VND00070,Sea,Gati,2022-06-27,2022-08-05,3444.09,2039.1,1.69,Germany,WH09,No,39,2022-06-01
SHP00012457,PO0012495,VND00640,Air,FedEx,2024-10-07,2024-10-30,229477.1,8309.6,27.62,Malaysia,WH10,No,23,2024-10-01
SHP00012458,PO0010551,VND00171,Air,Ecom Express,2023-05-17,2023-06-17,68883.78,18602.8,3.7,Thailand,WH02,No,31,2023-05-01
SHP00012459,PO0012291,VND00182,Rail,BlueDart,2024-02-08,2024-03-14,79363.14,3053.4,25.99,South Korea,WH02,No,35,2024-02-01
SHP00012460,PO0019213,VND00807,Road,FedEx,2024-05-07,2024-05-10,30352.94,7914.6,3.84,India,WH10,No,3,2024-05-01
SHP00012461,PO0017291,VND00174,Road,DTDC,2024-01-23,2024-02-12,181647.55,15137.3,12.0,Thailand,WH08,No,20,2024-01-01
SHP00012462,PO0002872,VND00499,Road,Hapag-Lloyd,2022-02-18,2022-03-12,134345.73,3850.3,34.89,Thailand,WH03,No,22,2022-02-01
SHP00012463,PO0033848,VND00892,Sea,DTDC,2024-06-23,2024-07-24,150746.91,8582.1,17.57,Thailand,WH07,No,31,2024-06-01
SHP00012464,PO0005106,VND00059,Unknown,FedEx,2021-11-24,2021-11-28,101321.76,14409.8,7.03,Bangladesh,WH01,No,4,2021-11-01
SHP00012465,PO0045081,VND00955,Road,BlueDart,2024-07-06,2024-07-10,79477.48,2115.3,37.57,Japan,WH04,Yes,4,2024-07-01
SHP00012466,PO0013625,VND00385,Road,Ecom Express,2021-05-15,2021-06-27,99728.52,8667.2,11.51,China,WH10,No,43,2021-05-01
SHP00012467,PO0012163,VND00139,Road,Ecom Express,2023-07-29,2023-08-27,47349.5,16204.7,2.92,China,WH08,No,29,2023-07-01
SHP00012468,PO0020984,VND00730,Rail,FedEx,2022-09-08,2022-09-25,67519.67,16159.1,4.18,South Korea,WH01,No,17,2022-09-01
SHP00012469,PO0026275,VND00793,Air,FedEx,2022-01-31,2022-02-19,26376.47,14201.8,1.86,Vietnam,WH03,Yes,19,2022-01-01
SHP00012470,PO0038008,VND00895,Sea,FedEx,2024-11-08,2024-12-05,77620.15,13781.3,5.63,Japan,WH02,Yes,27,2024-11-01
SHP00012471,PO0025048,VND00326,Rail,BlueDart,2021-07-16,2021-08-11,48282.3,12495.4,3.86,South Korea,WH10,No,26,2021-07-01
SHP00012472,PO0026676,VND00977,Rail,DHL,2021-02-08,2021-02-28,185647.07,3567.9,52.03,Malaysia,WH01,Yes,20,2021-02-01
SHP00012473,PO0043997,VND00046,Road,FedEx,2023-12-30,2024-01-15,59165.16,3356.5,17.63,USA,WH04,No,16,2023-12-01
SHP00012474,PO0042307,VND00482,Air,Gati,2023-09-13,2023-09-16,104586.37,1622.3,64.47,South Korea,WH04,No,3,2023-09-01
SHP00012475,PO0028709,VND00783,Rail,DTDC,2024-12-14,2025-01-22,143849.7,6263.1,22.97,China,WH04,No,39,2024-12-01
SHP00012476,PO0039085,VND00808,Road,Maersk,2024-10-23,2024-11-16,239847.14,5269.1,45.52,China,WH10,No,24,2024-10-01
SHP00012477,PO0048847,VND00173,Road,FedEx,2021-10-30,2021-11-23,129012.75,16385.1,7.87,Malaysia,WH02,No,24,2021-10-01
SHP00012478,PO0010667,VND00861,Rail,Hapag-Lloyd,2023-08-13,2023-08-14,39782.64,13498.9,2.95,Japan,WH05,No,1,2023-08-01
SHP00012479,PO0048629,VND00653,Air,Ecom Express,2023-02-21,2023-03-22,44792.96,12911.6,3.47,Germany,WH02,No,29,2023-02-01
SHP00012480,PO0003646,VND00876,Road,Hapag-Lloyd,2023-03-01,2023-04-09,42039.12,10095.4,4.16,Vietnam,WH01,Yes,39,2023-03-01
SHP00012481,PO0002685,VND00521,Road,DHL,2023-08-09,2023-08-21,23435.5,10372.0,2.26,Thailand,WH09,No,12,2023-08-01
SHP00012482,PO0009762,VND00337,Road,DHL,2024-10-24,2024-10-27,112250.07,2197.2,51.09,Germany,WH04,No,3,2024-10-01
SHP00012483,PO0002404,VND00559,Road,Gati,2023-03-29,2023-04-14,209741.24,14979.8,14.0,USA,WH04,No,16,2023-03-01
SHP00012484,PO0006692,VND00915,Sea,Gati,2021-09-14,2021-10-18,184214.13,3730.6,49.38,Germany,WH09,No,34,2021-09-01
SHP00012485,PO0033760,VND00610,Rail,Ecom Express,2024-08-18,2024-08-25,220732.0,10831.5,20.38,USA,WH07,No,7,2024-08-01
SHP00012486,PO0039066,VND00543,Rail,DTDC,2023-02-20,2023-04-04,248944.57,9979.3,24.95,Vietnam,WH09,No,43,2023-02-01
SHP00012487,PO0025905,VND00868,Unknown,BlueDart,2023-05-07,2023-06-10,241767.6,10434.8,23.17,Japan,WH04,No,34,2023-05-01
SHP00012488,PO0037540,VND00971,Unknown,BlueDart,2021-03-08,2021-04-18,127253.85,5390.9,23.61,Malaysia,WH02,No,41,2021-03-01
SHP00012489,PO0043333,VND00439,Sea,Ecom Express,2022-09-19,2022-09-28,17322.9,16095.9,1.08,Vietnam,WH10,No,9,2022-09-01
SHP00012490,PO0039205,VND00192,Sea,DTDC,2022-11-25,2022-12-30,107414.27,19376.4,5.54,Thailand,WH02,No,35,2022-11-01
SHP00012491,PO0033858,VND00633,Air,FedEx,2024-04-06,2024-04-29,35131.84,7670.8,4.58,Malaysia,WH03,No,23,2024-04-01
SHP00012492,PO0034920,VND00146,Sea,Ecom Express,2024-09-04,2024-09-22,175546.72,14923.5,11.76,USA,WH09,No,18,2024-09-01
SHP00012493,PO0017572,VND00775,Rail,FedEx,2022-12-15,2023-01-26,142124.07,12145.2,11.7,Malaysia,WH02,Yes,42,2022-12-01
